continent_ct,country,iso3_country,year,sector,subsector,asset_type,activity,emissions_quantity,capacity,activity_diff,emissions_quantity_diff,count,emissions_factor
Africa,Algeria,DZA,2024,manufacturing,iron-and-steel,assets,5205118.596459137,172.7795145919829,8049999.999999996,451698.00861699996,18.72971,3,3.319415521281664e-05
Africa,Algeria,DZA,2024,manufacturing,petrochemical-steam-cracking,assets,91513.40112999997,0.14369947441977501,129999.99999999994,0.0,0.0,1,1.5702560788407566e-06
Africa,Algeria,DZA,2024,mineral-extraction,iron-mining,assets,0.0,0.0,2993335073.6270485,0.0,0.0,6,
Africa,Algeria,DZA,2024,power,electricity-generation,assets,82014650.0,5.643884069882235,297404.4,215130.0,0.014815,44,6.881556002351086e-08
Africa,Algeria,DZA,2024,transportation,domestic-aviation,assets,72061.89307617019,2.8060626753290743,74610.42424242424,3701.837228,0.148287,34,3.89396192015527e-05
Africa,Algeria,DZA,2024,transportation,domestic-shipping,assets,674818.7475178,68.54286371688899,72628.0,24492.048598999998,2.25664,18,0.00010157225768995253
Africa,Algeria,DZA,2024,transportation,international-aviation,assets,659758.5426935257,13.28061394969668,133244.2105263158,43038.486562,0.961342,34,2.0129506615370735e-05
Africa,Algeria,DZA,2024,transportation,international-shipping,assets,5126458.4779846,120.78554576033838,11529.0,-30457.355838000003,0.02327099999999982,18,2.3561206294569196e-05
Africa,Algeria,DZA,2024,transportation,road-transportation,assets,155356615366.93692,33535.552715465565,6186099.326914394,-3424593376.6351643,-818.0043170000001,1504,2.1586176189702585e-07
Africa,Algeria,DZA,2024,waste,domestic-wastewater-treatment-and-discharge,assets,207333965.6475944,0.0,207333965.6475944,1537254.583443,0.0,116,0.0
Africa,Algeria,DZA,2024,waste,industrial-wastewater-treatment-and-discharge,assets,4217418.162346224,0.0,4217418.162346224,-5658.760733,0.0,3,0.0
Africa,Algeria,DZA,2024,waste,solid-waste-disposal,assets,6323016.8231251715,0.0,39876690.468460776,300407.74101600004,0.0,97,0.0
Africa,Angola,AGO,2021,agriculture,enteric-fermentation-cattle-pasture,assets,49227768.00036,0.0,49227768.00036,0.0,0.0,161,0.0
Africa,Angola,AGO,2021,agriculture,manure-left-on-pasture-cattle,assets,49227768.00036,0.0,49227768.00036,0.0,0.0,161,0.0
Africa,Angola,AGO,2021,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2021,agriculture,synthetic-fertilizer-application,assets,80.88798396710239,0.0,11141.338571655737,0.0,0.0,3,0.0
Africa,Angola,AGO,2021,buildings,non-residential-onsite-fuel-usage,assets,1919619221.04927,68.92327235962762,20808765.284159996,0.0,0.0,139,3.590465838425703e-08
Africa,Angola,AGO,2021,buildings,residential-onsite-fuel-usage,assets,60232500654.19698,13276.067067859778,1012276965.8503199,0.0,0.0,163,2.204136790547597e-07
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-production,assets,0.0,24.247498898498595,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-refining,assets,12246577.674976448,0.223258874916612,672000.0,0.0,0.0,1,1.8230307343152615e-08
Africa,Angola,AGO,2021,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,6.7007201579675195,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2021,manufacturing,cement,assets,4104300.6136314287,0.0,8430000.0,0.0,0.0,4,0.0
Africa,Angola,AGO,2021,mineral-extraction,iron-mining,assets,0.0,0.0,544756607.7501465,0.0,0.0,1,
Africa,Angola,AGO,2021,power,electricity-generation,assets,2537973.0,380.26931634945777,18458.4,0.0,0.0,12,0.00014983189984663263
Africa,Angola,AGO,2021,transportation,domestic-aviation,assets,3821.8769176120713,0.13529180138707708,4862.000144898891,0.0,0.0,15,3.5399308848388586e-05
Africa,Angola,AGO,2021,transportation,domestic-shipping,assets,3217781.3537259996,98.39557008078725,148609.0,0.0,0.0,34,3.0578699813413684e-05
Africa,Angola,AGO,2021,transportation,international-aviation,assets,290769.341020585,2.5247332489080136,30959.999999999993,0.0,0.0,15,8.682941743604514e-06
Africa,Angola,AGO,2021,transportation,international-shipping,assets,4064404.4008008004,133.74279606817854,6086.0,0.0,0.0,31,3.2905878175367465e-05
Africa,Angola,AGO,2021,transportation,road-transportation,assets,49690729825.801476,10049.930708847147,3746767.829682706,0.0,0.0,163,2.0224960961689898e-07
Africa,Angola,AGO,2021,waste,domestic-wastewater-treatment-and-discharge,assets,40851345.58118557,0.0,40851345.58118557,0.0,0.0,8,0.0
Africa,Angola,AGO,2021,waste,solid-waste-disposal,assets,830297.43,0.0,5814407.773109243,0.0,0.0,3,0.0
Africa,Angola,AGO,2022,agriculture,enteric-fermentation-cattle-pasture,assets,48956268.00024,0.0,48956268.00024,-271500.00012,0.0,161,0.0
Africa,Angola,AGO,2022,agriculture,manure-left-on-pasture-cattle,assets,48956268.00024,0.0,48956268.00024,-271500.00012,0.0,161,0.0
Africa,Angola,AGO,2022,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2022,agriculture,synthetic-fertilizer-application,assets,70.86737470271436,0.0,11041.827791186943,-10.020609,0.0,3,0.0
Africa,Angola,AGO,2022,buildings,non-residential-onsite-fuel-usage,assets,2004601348.3583698,66.33842065159334,21729980.127240002,84982127.3091,-2.5848489999999997,139,3.309307394506141e-08
Africa,Angola,AGO,2022,buildings,residential-onsite-fuel-usage,assets,62081958466.711105,12430.76679456556,1043358906.654,1849457812.5141292,-845.3002759999999,163,2.0023155038240372e-07
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-production,assets,0.0,25.39471292679852,0.0,0.0,1.147214,3,inf
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-refining,assets,10666426.74788428,0.22088640836662746,672000.0,-1580150.927092,-0.002372,1,2.070856656944098e-08
Africa,Angola,AGO,2022,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,6.976142970102104,0.0,0.0,0.27542300000000003,3,inf
Africa,Angola,AGO,2022,manufacturing,cement,assets,4288624.400072288,0.0,8430000.0,184323.78644100003,0.0,4,0.0
Africa,Angola,AGO,2022,mineral-extraction,iron-mining,assets,0.0,0.0,503687335.0118342,0.0,0.0,1,
Africa,Angola,AGO,2022,power,electricity-generation,assets,2578968.0,372.06019989100804,18458.4,40995.0,-8.209116,12,0.00014426708663737125
Africa,Angola,AGO,2022,transportation,domestic-aviation,assets,10717.951283696668,0.42136050382142554,13082.000389873981,6896.074365999999,0.28607,15,3.931353041904259e-05
Africa,Angola,AGO,2022,transportation,domestic-shipping,assets,3538893.3175517,97.38700222760978,203141.0,321111.963828,-1.0085680000000004,34,2.751905567330995e-05
Africa,Angola,AGO,2022,transportation,international-aviation,assets,531838.3189231348,4.652569235423123,55132.49999999999,241068.97789799998,2.127836,15,8.748089541279456e-06
Africa,Angola,AGO,2022,transportation,international-shipping,assets,4932968.6179083,144.8163441195268,8099.0,868564.2171070002,11.073548999999998,31,2.9356834664180875e-05
Africa,Angola,AGO,2022,transportation,road-transportation,assets,50512808612.05885,10092.874386621628,3880384.7348946636,822078786.2573869,42.94368,163,1.9980822021074809e-07
Africa,Angola,AGO,2022,waste,domestic-wastewater-treatment-and-discharge,assets,42154685.293095864,0.0,42154685.293095864,1303339.71191,0.0,8,0.0
Africa,Angola,AGO,2022,waste,solid-waste-disposal,assets,830297.43,0.0,5814407.773109243,0.0,0.0,3,0.0
Africa,Angola,AGO,2023,agriculture,enteric-fermentation-cattle-pasture,assets,49092228.00012,0.0,49092228.00012,135959.99988000002,0.0,161,0.0
Africa,Angola,AGO,2023,agriculture,manure-left-on-pasture-cattle,assets,49092228.00012,0.0,49092228.00012,135959.99988000002,0.0,161,0.0
Africa,Angola,AGO,2023,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2023,agriculture,synthetic-fertilizer-application,assets,85.46107274029485,0.0,12728.398024611726,14.593698,0.0,3,0.0
Africa,Angola,AGO,2023,buildings,non-residential-onsite-fuel-usage,assets,2089555130.6127,68.84847973269888,22650883.52376,84953782.25433001,2.5100610000000003,139,3.2948869701519245e-08
Africa,Angola,AGO,2023,buildings,residential-onsite-fuel-usage,assets,63931598901.708786,12788.108287246427,1074443547.58848,1849640434.997674,357.341498,163,2.0002797531948824e-07
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-production,assets,0.0,26.045786241178423,0.0,0.0,0.651073,3,inf
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-refining,assets,11990964.347358577,0.24831568335802293,672000.0,1324537.599474,0.027429,1,2.0708566564350016e-08
Africa,Angola,AGO,2023,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,7.1729396565056724,0.0,0.0,0.196797,3,inf
Africa,Angola,AGO,2023,manufacturing,cement,assets,4157489.883336378,0.0,8430000.0,-131134.516737,0.0,4,0.0
Africa,Angola,AGO,2023,mineral-extraction,iron-mining,assets,0.0,0.0,498889178.9378416,0.0,0.0,1,
Africa,Angola,AGO,2023,power,electricity-generation,assets,2578968.0,372.06019989100804,18458.4,0.0,0.0,12,0.00014426708663737125
Africa,Angola,AGO,2023,transportation,domestic-aviation,assets,16563.723095317357,0.6169169338653276,22270.714285714286,5845.771812999999,0.19555499999999998,15,3.724506442876559e-05
Africa,Angola,AGO,2023,transportation,domestic-shipping,assets,4178712.4859427996,98.42343774809498,233862.0,639819.1683930001,1.0364319999999996,34,2.355353187834571e-05
Africa,Angola,AGO,2023,transportation,international-aviation,assets,2135851.033410934,5.847453035456001,142410.0,1604012.7144860004,1.194884,15,2.7377625798732196e-06
Africa,Angola,AGO,2023,transportation,international-shipping,assets,4700693.8984485,147.72590172976635,10158.0,-232274.71946000002,2.909559,31,3.142640319092558e-05
Africa,Angola,AGO,2023,transportation,road-transportation,assets,50639748582.55368,10118.321842936592,3937650.657595919,126939970.49482095,25.447460000000007,163,1.9980987517032298e-07
Africa,Angola,AGO,2023,waste,domestic-wastewater-treatment-and-discharge,assets,43474715.609150186,0.0,43474715.609150186,1320030.3160529998,0.0,8,0.0
Africa,Angola,AGO,2023,waste,solid-waste-disposal,assets,856543.1317622997,0.0,5998201.202817225,26245.701763,0.0,3,0.0
Africa,Angola,AGO,2024,agriculture,enteric-fermentation-cattle-pasture,assets,49092228.00012,0.0,49092228.00012,0.0,0.0,161,0.0
Africa,Angola,AGO,2024,agriculture,manure-left-on-pasture-cattle,assets,49092228.00012,0.0,49092228.00012,0.0,0.0,161,0.0
Africa,Angola,AGO,2024,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,163,
Africa,Angola,AGO,2024,agriculture,synthetic-fertilizer-application,assets,85.46107274029485,0.0,12728.398024611726,0.0,0.0,3,0.0
Africa,Angola,AGO,2024,buildings,non-residential-onsite-fuel-usage,assets,2089555130.6127,68.84847973269888,22650883.52376,0.0,0.0,139,3.2948869701519245e-08
Africa,Angola,AGO,2024,buildings,residential-onsite-fuel-usage,assets,63931598901.708786,12788.108287246427,1074443547.58848,0.0,0.0,163,2.0002797531948824e-07
