city_id,name,geometry
ghs-fua_10007,Muzaffarpur,POINT (85.37920017300006 26.128049707124504)
ghs-fua_10009,Rafiganj,POINT (84.64250055167544 24.817790225330253)
ghs-fua_10011,Mandapeta,POINT (81.92580591978326 16.87474020985343)
ghs-fua_10013,Sitamarhi,POINT (85.5031493826843 26.58137272263125)
ghs-fua_10015,UNNAMED,POINT (85.37537820158829 26.401270181276516)
ghs-fua_10017,Patna,POINT (85.11948367186059 25.588173221571758)
ghs-fua_10019,Jeypore,POINT (82.5714456551958 18.870396909941203)
ghs-fua_10021,Yeleswaram,POINT (82.10945525082766 17.291198786382033)
ghs-fua_10023,UNNAMED,POINT (85.46289084196918 26.43340405248102)
ghs-fua_10025,Ramachandrapuram,POINT (82.02757054599547 16.83196912206255)
ghs-fua_10029,Masaurhi,POINT (85.0510205336618 25.351408435528207)
ghs-fua_10031,Hajipur,POINT (85.22875067777258 25.700132230713116)
ghs-fua_10033,Jehanabad,POINT (84.99078065050664 25.211477600994403)
ghs-fua_10035,Amalapuram,POINT (81.99899079757449 16.571276842972253)
ghs-fua_10039,Samarlakota,POINT (82.14087258508668 17.060761072093353)
ghs-fua_10041,Tengar,POINT (85.72466132589133 26.790448491678294)
ghs-fua_10045,Titlagarh,POINT (83.15103867994868 20.28731775118723)
ghs-fua_10047,Sursand,POINT (85.7032476689331 26.650065513001103)
ghs-fua_10049,Dobhi,POINT (84.84409257533302 24.549657229445433)
ghs-fua_10051,Koraput,POINT (82.71620647530654 18.801729351098942)
ghs-fua_10053,Pithapuram,POINT (82.24165294407612 17.10528963495072)
ghs-fua_10055,Kakinada,POINT (82.23183025671288 16.96049310825702)
ghs-fua_10057,Bhogapuram,POINT (82.28016449440138 17.154802293071477)
ghs-fua_10059,Pupri,POINT (85.70274130352024 26.471426397471145)
ghs-fua_10061,Mahua,POINT (85.4016324685984 25.81282237920071)
ghs-fua_10063,UNNAMED,POINT (85.32878284706328 25.644498133705405)
ghs-fua_10065,Gaya,POINT (85.00049596168378 24.781825431482794)
ghs-fua_10067,Chandrapur,POINT (83.62925214513199 21.33765466947717)
ghs-fua_10069,Yanam,POINT (82.20587976746702 16.730180598305317)
ghs-fua_10071,Fatwah,POINT (85.31721247816643 25.508019092741183)
ghs-fua_10073,Bhawanipatna,POINT (83.16871469239543 19.91870615177458)
ghs-fua_10077,Shahpur Paton,POINT (85.38756878960238 25.616628533724946)
ghs-fua_10079,Sunabeda,POINT (82.82996919025885 18.734561771983913)
ghs-fua_10081,Balangir,POINT (83.48506327699813 20.709579369059167)
ghs-fua_10083,Islampur,POINT (85.20750876143279 25.146735143057)
ghs-fua_10085,Sundargarh,POINT (84.03778696560934 22.110423052647437)
ghs-fua_10087,Brajarajnagar,POINT (83.92257457194442 21.81694384497133)
ghs-fua_10089,Chatra,POINT (84.87041237237463 24.20097154530373)
ghs-fua_10091,Narsipatnam,POINT (82.61623690168605 17.668188348560463)
ghs-fua_10093,Tuni,POINT (82.54975980430802 17.35450458842009)
ghs-fua_10095,Jharsuguda,POINT (84.01459533807626 21.854195746372472)
ghs-fua_10101,Darbhanga,POINT (85.90726190347895 26.160294059370393)
ghs-fua_10103,Lohardaga,POINT (84.68668524982183 23.437586714230168)
ghs-fua_10105,Gumla,POINT (84.55863082583437 23.035023182369237)
ghs-fua_10107,Samastipur,POINT (85.7834540047382 25.89613829092711)
ghs-fua_10109,Sambalpur,POINT (83.99175919147594 21.45057541937173)
ghs-fua_10111,Keotiranway,POINT (85.96237741566419 26.307030045130503)
ghs-fua_10113,Rajgir,POINT (85.42460639363735 25.052532236767178)
ghs-fua_10115,Jaynagar,POINT (86.14171119096916 26.588440970488854)
ghs-fua_10117,Bihar Sharif,POINT (85.519184061025 25.19536905233786)
ghs-fua_10119,Madhubani,POINT (86.07950627735211 26.358770095035528)
ghs-fua_10121,Hisua,POINT (85.41271885695883 24.82985764020904)
ghs-fua_10123,Komatlapeta,POINT (83.42253799326241 19.24432004591104)
ghs-fua_10125,Nawada,POINT (85.53964460712079 24.91072129881988)
ghs-fua_10127,Rayagada,POINT (83.4109755907528 19.175333039317934)
ghs-fua_10129,Anakapalle,POINT (82.99822430496346 17.689291087761056)
ghs-fua_10131,Jhajharr,POINT (86.15604195330921 26.221035877496114)
ghs-fua_10133,Bar Bigha,POINT (85.73508626233941 25.21567773945491)
ghs-fua_10135,Warisaliganj,POINT (85.64161730702807 25.0083070256117)
ghs-fua_10137,Rusera,POINT (86.034341412791 25.751154296523108)
ghs-fua_10139,Bobbili,POINT (83.35333995252526 18.570722112294792)
ghs-fua_10142,Visakhapatnam,POINT (83.21347542425755 17.720031041502537)
ghs-fua_10144,UNNAMED,POINT (86.27441564888275 26.259419935624535)
ghs-fua_10146,Parvathipuram,POINT (83.42920430442047 18.778216985745434)
ghs-fua_10148,Mokama,POINT (85.9377241617646 25.386422733754962)
ghs-fua_10150,Bhagwanpur,POINT (86.01577131810089 25.522521570176824)
ghs-fua_10152,Begusarai,POINT (86.0747430153968 25.4353946896195)
ghs-fua_10154,Hazaribagh,POINT (85.37255450333076 23.996450752076782)
ghs-fua_10156,Shaikhpura,POINT (85.8493582832905 25.142920306814123)
ghs-fua_10158,Jhumri Tilaiya,POINT (85.53860293784011 24.44289970231464)
ghs-fua_10162,Vizianagaram,POINT (83.40231092783682 18.106699004012725)
ghs-fua_10164,Barhiya,POINT (86.02245448741492 25.283426905485037)
ghs-fua_10166,Rourkela,POINT (84.84388332982515 22.23258106998071)
ghs-fua_10168,Ranchi,POINT (85.33237259273723 23.356081701454602)
ghs-fua_10170,Endada,POINT (83.36028922734772 17.81783500838952)
ghs-fua_10172,UNNAMED,POINT (85.92705920628148 24.937463171079067)
ghs-fua_10174,Phulbani,POINT (84.23459331236667 20.476110507352388)
ghs-fua_10176,Nirmali,POINT (86.57016353584832 26.30906639134965)
ghs-fua_10178,Bakhri,POINT (86.26010260263993 25.603032556842155)
ghs-fua_10180,Matihani,POINT (86.15453507003176 25.367800570695007)
ghs-fua_10182,Lakhisarai,POINT (86.09786688337758 25.186034519407823)
ghs-fua_10184,Chipurupalle,POINT (83.5702898379521 18.311233528194254)
ghs-fua_10186,Gunupur,POINT (83.81383740178013 19.079938474601132)
ghs-fua_10188,Rajam,POINT (83.65052289159324 18.452726158574844)
ghs-fua_10190,Ramgarh,POINT (85.5252960353379 23.65048594179365)
ghs-fua_10192,Supaul,POINT (86.59999364378322 26.116983147604902)
ghs-fua_10194,UNNAMED,POINT (86.31232342520723 25.422597282213573)
ghs-fua_10196,Saharsa,POINT (86.59623410140455 25.875614035496717)
ghs-fua_10198,Khagaria,POINT (86.48723749703332 25.5123578298781)
ghs-fua_10200,Bagodar,POINT (85.83134780457144 24.074925831409125)
ghs-fua_10202,Jamui,POINT (86.22449720160154 24.92125573051182)
ghs-fua_10204,Ganpatganj,POINT (86.89881774850615 26.284585619326016)
ghs-fua_10207,Munger,POINT (86.488430519993 25.34860945580056)
ghs-fua_10209,Srikakulam,POINT (83.89508368892086 18.303981745565626)
ghs-fua_10215,Bundu,POINT (85.58758967254654 23.16865239083055)
ghs-fua_10217,Madhepura,POINT (86.7919578582922 25.91345397239425)
ghs-fua_10219,Mansa Nagar,POINT (85.93974164800949 23.77091519180598)
ghs-fua_10221,Paralakhemundi,POINT (84.08983551914544 18.777778934003354)
ghs-fua_10223,Bhanjanagar,POINT (84.58034502247392 19.93717770183486)
ghs-fua_10225,Barbil,POINT (85.37511999205246 22.105113720700924)
ghs-fua_10227,UNNAMED,POINT (86.71866908321256 25.3579530352758)
ghs-fua_10229,Chakradharpur,POINT (85.62514574465841 22.680774805692863)
ghs-fua_10231,Sultanganj,POINT (86.73441778383726 25.239938064575604)
ghs-fua_10233,Giridih,POINT (86.30307776352066 24.170583453949767)
ghs-fua_10235,Tekkali,POINT (84.23331102205148 18.60686008471182)
ghs-fua_10237,Bokaro,POINT (86.1411967185441 23.667125052593704)
ghs-fua_10239,Biratnagar,POINT (87.2537217260898 26.39243506624365)
ghs-fua_10241,Forbesganj,POINT (87.25135519361731 26.300380199874144)
ghs-fua_10243,Dhanbad,POINT (86.38188474130915 23.783972452812577)
ghs-fua_10245,Angul,POINT (85.13161703587184 20.846777112778796)
ghs-fua_10247,Akbarnagar,POINT (86.83097562551694 25.233323632555035)
ghs-fua_10249,Raniganj,POINT (87.23896559579602 26.091926939951527)
ghs-fua_10251,Palasa-Kasibugga,POINT (84.41666274883737 18.77335857768472)
ghs-fua_10253,Barhara Kothi,POINT (87.09893285621337 25.77073233920803)
ghs-fua_10255,Banmankhi,POINT (87.18649307140281 25.893694875623336)
ghs-fua_10257,Talcher,POINT (85.20732039724781 20.93970599083208)
ghs-fua_10259,Chaibasa,POINT (85.80885522846832 22.546289729658003)
ghs-fua_10261,Bhagalpur,POINT (86.98778537464858 25.235499003012084)
ghs-fua_10263,UNNAMED,POINT (87.00005022375355 25.362756995046134)
ghs-fua_10265,Amarpur,POINT (86.90916256866628 25.045805133607015)
ghs-fua_10267,Naugachia,POINT (87.09791529688906 25.381372527753047)
ghs-fua_10269,Deoghar,POINT (86.69683608283 24.495856125718966)
ghs-fua_10271,Ichchapuram,POINT (84.68814197004554 19.112376917016327)
ghs-fua_10273,UNNAMED,POINT (85.26178298338854 20.812983851691374)
ghs-fua_10275,Brahmapur,POINT (84.80346725452468 19.299700941993862)
ghs-fua_10277,Araria,POINT (87.46388267679856 26.129325098709536)
ghs-fua_10279,Madhupur,POINT (86.64246501380808 24.27176063153395)
ghs-fua_10281,Kendujhargarh,POINT (85.60889872877775 21.63437494758913)
ghs-fua_10283,UNNAMED,POINT (87.51768865202209 26.214903064558804)
ghs-fua_10285,Jamshedpur,POINT (86.18789598693229 22.804090791149658)
ghs-fua_10287,Nayagarh,POINT (85.11606565306724 20.126951972410712)
ghs-fua_10289,Bhojudih,POINT (86.44368947624685 23.64187487996293)
ghs-fua_10291,UNNAMED,POINT (87.26551589107952 25.545649877572544)
ghs-fua_10293,Sindri,POINT (86.49160702907307 23.67846444227353)
ghs-fua_10295,Santaldih,POINT (86.47492915774153 23.601757076018526)
ghs-fua_10297,Puruliya,POINT (86.37196577972172 23.330000801601262)
ghs-fua_10299,Jalalgarh,POINT (87.53098082999847 25.96579544143698)
ghs-fua_10301,Bausi,POINT (87.02075896487543 24.8033749198395)
ghs-fua_10303,Purnia,POINT (87.50908873079588 25.78111822209005)
ghs-fua_10305,Kahalgaon,POINT (87.23799489867719 25.25893008211425)
ghs-fua_10307,Chhatrapur,POINT (84.99234591838268 19.359792397952425)
ghs-fua_10309,Kasba,POINT (87.53161919759872 25.862673070224815)
ghs-fua_10313,Asansol,POINT (86.90977763338333 23.718304964018117)
ghs-fua_10315,Bahadurganj,POINT (87.81379351647432 26.25932213515799)
ghs-fua_10317,Jamtara,POINT (86.81330171353436 23.959671115522337)
ghs-fua_10319,Godda,POINT (87.2130099440921 24.81760238489309)
ghs-fua_10321,Karanjia,POINT (85.9782907581824 21.76313147539826)
ghs-fua_10323,Pirpainti,POINT (87.4292710361637 25.324929908602837)
ghs-fua_10325,Pirpainti,POINT (87.42696542678172 25.294220216644952)
ghs-fua_10327,Dhenkanal,POINT (85.59695460480314 20.65061503643304)
ghs-fua_10330,Darjeeling,POINT (88.25768894940111 27.038755599026704)
ghs-fua_10332,Katihar,POINT (87.5629678762196 25.550885196337973)
ghs-fua_10334,Adra,POINT (86.67866117039772 23.495324178053302)
ghs-fua_10336,Kishanganj,POINT (87.94487543282888 26.099043603327818)
ghs-fua_10338,Bhuban,POINT (85.831053824665 20.882298980034374)
ghs-fua_10340,Gangtok,POINT (88.60202324240163 27.31094080163379)
ghs-fua_10342,Siliguri,POINT (88.3825013456031 26.695522931575837)
ghs-fua_10344,Sahibganj,POINT (87.64543387004403 25.23848575006163)
ghs-fua_10346,Dumka,POINT (87.25621722764713 24.264693107678582)
ghs-fua_10348,Jatani Town,POINT (85.70775661338114 20.16185908786112)
ghs-fua_10350,Cuttack,POINT (85.90730382875611 20.474593938411243)
ghs-fua_10352,Islampur,POINT (88.18302017831192 26.255108997717226)
ghs-fua_10354,Bhubaneshwar,POINT (85.83337353648477 20.29250711293818)
ghs-fua_10360,Bankura,POINT (87.0667456181272 23.23144011330264)
ghs-fua_10362,UNNAMED,POINT (87.13857353306074 23.479139026219)
ghs-fua_10364,Raiganj,POINT (88.13075004670979 25.61952323458102)
ghs-fua_10366,Puri,POINT (85.8268241913055 19.82365931916893)
ghs-fua_10368,Mal Bazaar,POINT (88.74512011130106 26.87022055515342)
ghs-fua_10373,Jalpaiguri,POINT (88.70039510182343 26.537700674363453)
ghs-fua_10375,Durgapur,POINT (87.30470044391524 23.52863552525501)
ghs-fua_10377,Siuri,POINT (87.52156196799528 23.900184431852963)
ghs-fua_10379,Jajpur,POINT (86.33274344053531 20.842328833897252)
ghs-fua_10381,Baripada,POINT (86.73626401632802 21.9392670810244)
ghs-fua_10383,Jagatsinghpur,POINT (86.17858173647366 20.250938154935675)
ghs-fua_10385,Kaliyaganj,POINT (88.32874768799137 25.636364974298154)
ghs-fua_10387,UNNAMED,POINT (87.25827703131799 23.099610294927885)
ghs-fua_10389,Dhulian,POINT (87.95596002204645 24.638648925874087)
ghs-fua_10391,Jhargram,POINT (86.99818530157285 22.453441107509327)
ghs-fua_10393,Bhadrak,POINT (86.5080218885716 21.06425470756863)
ghs-fua_10397,Malda,POINT (88.13642177896138 25.00960136433199)
ghs-fua_10399,Sujapur,POINT (88.05449301909668 24.888936783253005)
ghs-fua_10401,Bishnupur,POINT (87.31113363612478 23.07627768685232)
ghs-fua_10405,Sonamukhi,POINT (87.41767924990377 23.30429562462806)
ghs-fua_10407,Rampur Hat,POINT (87.78352359958731 24.1728471983916)
ghs-fua_10409,Kendrapara,POINT (86.40842061634372 20.506551147898527)
ghs-fua_10411,Dhupguri,POINT (88.99299633091768 26.577228467667975)
ghs-fua_10413,Bolpur,POINT (87.69111601154914 23.677555654843108)
ghs-fua_10419,Jangipur,POINT (88.12618259205726 24.446206336823206)
ghs-fua_10421,Chandrakona Road,POINT (87.33939612127283 22.71413593436339)
ghs-fua_10422,Balasore,POINT (86.93146429714855 21.49323832484828)
ghs-fua_10423,Kharagpur,POINT (87.31192781921168 22.332679953469352)
ghs-fua_10424,Medinipur,POINT (87.32210895786501 22.433004212118355)
ghs-fua_10425,Falakata,POINT (89.20726697682564 26.52397216814228)
ghs-fua_10426,Kandi,POINT (88.04145188887703 23.949781355920013)
ghs-fua_10428,Jaigaon,POINT (89.38445895563262 26.836164303611827)
ghs-fua_10429,Matabhanga,POINT (89.20935321591365 26.3364128149883)
ghs-fua_10430,Bardhaman,POINT (87.86104625915416 23.24845088705222)
ghs-fua_10432,Berhampore,POINT (88.25549895536575 24.06892129590448)
ghs-fua_10434,UNNAMED,POINT (88.11604469652347 23.773235037140587)
ghs-fua_10435,UNNAMED,POINT (89.31726356632558 26.33078675339982)
ghs-fua_10436,Balurghat,POINT (88.79181217385879 25.240125584100888)
ghs-fua_10437,Ghatal,POINT (87.72577745961848 22.66359013700202)
ghs-fua_10439,Katwa,POINT (88.13082157919764 23.63315731569071)
ghs-fua_10440,Cooch Behar,POINT (89.43397403840613 26.35706049886109)
ghs-fua_10441,Tamluk,POINT (87.86808633770644 22.408669337491634)
ghs-fua_10443,Notun Digha,POINT (87.4810345667938 21.642683540601872)
ghs-fua_10444,UNNAMED,POINT (88.44711719561408 24.141324979978993)
ghs-fua_10445,Alipurduar,POINT (89.52353480587078 26.501239987814568)
ghs-fua_10446,UNNAMED,POINT (88.34658576062218 23.664004953906378)
ghs-fua_10447,Dinhata,POINT (89.47250768989471 26.134885070256598)
ghs-fua_10449,UNNAMED,POINT (88.68012307783277 24.23531303860362)
ghs-fua_10450,Bethuadahari,POINT (88.38244188957769 23.610516469703022)
ghs-fua_10451,Contai,POINT (87.72696493093976 21.765896820839366)
ghs-fua_10452,Kolkata,POINT (88.30855861586527 22.61266134373085)
ghs-fua_10453,Kolkata,POINT (88.36409298268246 22.233856979023724)
ghs-fua_10454,Nabadwip,POINT (88.3607045950527 23.405706783610427)
ghs-fua_10456,Tufanganj,POINT (89.66427763024463 26.31282001564431)
ghs-fua_10457,Karimpur,POINT (88.63621461618717 23.98132384880969)
ghs-fua_10458,Kalna,POINT (88.34490067392503 23.239651324746344)
ghs-fua_10459,Pandua,POINT (88.27488248601715 23.06810323143317)
ghs-fua_10461,Krishnanagar,POINT (88.49405953433454 23.400836248518694)
ghs-fua_10462,Shantipur,POINT (88.45340007418972 23.25000878296874)
ghs-fua_10463,Chapra,POINT (88.54640735981611 23.52319010290316)
ghs-fua_10465,Badkulla,POINT (88.52485118188683 23.30205318312608)
ghs-fua_10467,Gossaigaon,POINT (89.98006714293757 26.4494724579637)
ghs-fua_10468,Haldia,POINT (88.10420936898775 22.071117142828253)
ghs-fua_10469,Ranaghat,POINT (88.58091031676477 23.199040860403965)
ghs-fua_10472,Dhubri,POINT (89.9432025845591 26.063777494160135)
ghs-fua_10474,Kakdwip,POINT (88.1956970348544 21.8822242334326)
ghs-fua_10475,Jaynagar Majilpur,POINT (88.40438786129494 22.104912855816313)
ghs-fua_10476,Habra,POINT (88.63950450147773 22.83662812823307)
ghs-fua_10478,Bilasipara,POINT (90.24038939722158 26.23512592482888)
ghs-fua_10479,Mankachar,POINT (89.88923870372338 25.58813392776898)
ghs-fua_10481,Bangaon,POINT (88.83097577448854 23.03505675170052)
ghs-fua_10484,Canning,POINT (88.69649889496706 22.329709015636794)
ghs-fua_10488,Basirhat,POINT (88.85385793215804 22.679459291228945)
ghs-fua_10489,Bongaigaon,POINT (90.54673613254364 26.48795370926659)
ghs-fua_10491,Tura,POINT (90.20241224131802 25.505142817455198)
ghs-fua_10492,UNNAMED,POINT (91.33524755229678 26.567549668137225)
ghs-fua_10493,Nalbari,POINT (91.43479575314261 26.448245475277265)
ghs-fua_10495,Nongstoin,POINT (91.26276626322847 25.525107827858275)
ghs-fua_10496,Guwahati,POINT (91.69729505935662 26.137755097397015)
ghs-fua_10498,Kharupetia,POINT (92.12716235467673 26.562628618689132)
ghs-fua_10499,Shillong,POINT (91.88800076485253 25.57095034261312)
ghs-fua_10500,Dhing,POINT (92.53724867487408 26.407614662167685)
ghs-fua_10501,Marigaon,POINT (92.3431820985109 26.252578710208287)
ghs-fua_10502,Agartala,POINT (91.32526087309387 23.836913367369252)
ghs-fua_10503,Bisalgarh,POINT (91.28957282901847 23.682173373525394)
ghs-fua_10505,Tezpur,POINT (92.79652030154844 26.671924575686827)
ghs-fua_10509,Jowai,POINT (92.20045402742535 25.44283000263632)
ghs-fua_10511,Udaipur,POINT (91.47916316407238 23.51739867605055)
ghs-fua_10513,Bishwanath Charaili,POINT (93.15809228373018 26.740447754866835)
ghs-fua_10514,Zakiganj,POINT (92.33979400457747 24.8490851418277)
ghs-fua_10515,Hojai,POINT (92.86186179213506 26.011039056981627)
ghs-fua_10516,Dharmanagar,POINT (92.16712240926186 24.38773466136479)
ghs-fua_10517,Badarpur,POINT (92.58105629585465 24.87028452509057)
ghs-fua_10518,Hailakandi,POINT (92.56033197915568 24.682789374706502)
ghs-fua_10519,Lumding,POINT (93.17158857372816 25.756605049919283)
ghs-fua_10520,Silchar,POINT (92.80037015357834 24.806490653666796)
ghs-fua_10521,North Lakhimpur,POINT (94.10255665228495 27.236362410736394)
ghs-fua_10522,Diphu,POINT (93.43758398362326 25.854351312916556)
ghs-fua_10523,Kolasib,POINT (92.6823497212808 24.222890284549017)
ghs-fua_10524,Golaghat,POINT (93.98109530687076 26.509066116119055)
ghs-fua_10525,Dimapur,POINT (93.74573697887895 25.87988591026262)
ghs-fua_10526,Jorhat,POINT (94.18836021374184 26.73775706632257)
ghs-fua_10527,Aizawl,POINT (92.72568583247515 23.747533529138845)
ghs-fua_10528,Dibrugarh,POINT (94.92092127469517 27.449406098886527)
ghs-fua_10529,Wokha,POINT (94.26061227464302 26.085701835855737)
ghs-fua_10530,Nazira,POINT (94.74678595101379 26.923260849725896)
ghs-fua_10531,Mokokchung,POINT (94.51595134783398 26.323552277030537)
ghs-fua_10532,Senapati,POINT (94.02216853272071 25.27949823334478)
ghs-fua_10533,Imphal,POINT (93.92304013413818 24.750278019701504)
ghs-fua_10534,LAMKA,POINT (93.69960689502031 24.34860170110631)
ghs-fua_10535,Sonari,POINT (95.03170569792337 27.02489374298084)
ghs-fua_10536,Tinsukia,POINT (95.38323351758672 27.486351535556384)
ghs-fua_10538,Duliajan,POINT (95.33151258988919 27.35233808433683)
ghs-fua_10540,Ukhrul,POINT (94.36097544086378 25.09339934867765)
ghs-fua_10541,Digboi,POINT (95.62839815672929 27.38778740031199)
ghs-fua_10542,Port Blair,POINT (92.71733078768146 11.654148292314222)
ghs-fua_1082,Poonch,POINT (74.09883429579978 33.76951655882252)
ghs-fua_1196,Bhuj,POINT (69.6772294631309 23.244334372904806)
ghs-fua_1406,Mendhar,POINT (74.14393359638387 33.603699495958836)
ghs-fua_1504,Bandipora,POINT (74.64016207635396 34.425812380228855)
ghs-fua_1597,Mundra,POINT (69.70712525494945 22.836861110635805)
ghs-fua_1687,Salaya,POINT (69.60025132051406 22.308443715320607)
ghs-fua_1775,Khambhaliya,POINT (69.649472036404 22.208041303981283)
ghs-fua_1860,Ramsar,POINT (70.87506283670322 25.728648534007476)
ghs-fua_1940,Rajouri,POINT (74.32235938806923 33.3710295884332)
ghs-fua_2091,Srinagar,POINT (74.80074236781417 34.092918535426165)
ghs-fua_2165,Porbandar,POINT (69.63651633730687 21.63792955367031)
ghs-fua_2239,Gandhidham,POINT (70.10345557345003 23.080480808360335)
ghs-fua_2309,Bhanvad,POINT (69.77917651721465 21.9289595740903)
ghs-fua_2378,Pampore,POINT (74.93278658070508 34.01471765880254)
ghs-fua_2446,Jamnagar,POINT (70.07491456441942 22.453100676546626)
ghs-fua_2512,Chauhatan,POINT (71.07438819526895 25.487196816035667)
ghs-fua_2578,Pulwama,POINT (74.90347509164242 33.87331556497319)
ghs-fua_258,Mithapur,POINT (69.02516579813225 22.416771613042716)
ghs-fua_2644,Bhachau,POINT (70.34184220364637 23.297080152134512)
ghs-fua_2707,Shupiyan,POINT (74.84126943971194 33.71031884582784)
ghs-fua_2769,Jam Jodhpur,POINT (70.03476832428032 21.90042484023796)
ghs-fua_2829,Tral,POINT (75.11878948057296 33.9315465871859)
ghs-fua_2888,Barmer,POINT (71.39486915626827 25.75256242948643)
ghs-fua_2943,Rapar,POINT (70.64641568168348 23.575396862747088)
ghs-fua_2998,Anantnag,POINT (75.14995551053879 33.72463147205571)
ghs-fua_3051,Pokaran,POINT (71.90616571857562 26.93030027620699)
ghs-fua_3154,Manavadar,POINT (70.14161488189227 21.492850280544666)
ghs-fua_3205,Upleta,POINT (70.28049030428019 21.744523453865167)
ghs-fua_3256,Mangrol,POINT (70.11391952864246 21.117042574721577)
ghs-fua_3308,Katra,POINT (74.92529748722076 32.98961884921443)
ghs-fua_3357,Jammu,POINT (74.8713658875791 32.70091624022621)
ghs-fua_3404,Baetu,POINT (71.76693124017284 25.892807752471064)
ghs-fua_3451,Keshod,POINT (70.24655265389168 21.300029223205392)
ghs-fua_3499,Dhoraji,POINT (70.447662902295 21.728692760466835)
ghs-fua_3545,Phalodi,POINT (72.36507357566157 27.12079846617916)
ghs-fua_3589,Morbi,POINT (70.84995466276355 22.82074514015657)
ghs-fua_3632,Junagadh,POINT (70.44644405377174 21.52831228363151)
ghs-fua_3676,Udhampur,POINT (75.11338060106497 32.909825574784996)
ghs-fua_3722,Rajkot,POINT (70.80152328291628 22.288702259271613)
ghs-fua_3763,Jetpur,POINT (70.62101395072207 21.750189199467627)
ghs-fua_3802,Veraval,POINT (70.38803972772618 20.913429048028576)
ghs-fua_3840,Sindari,POINT (71.92061531141306 25.56457564548118)
ghs-fua_3878,Shapar - Veraval,POINT (70.78851933041364 22.1501806469437)
ghs-fua_3915,Wankaner,POINT (70.9545636860211 22.60689430634983)
ghs-fua_3952,Fazilka,POINT (74.03282809777654 30.399997780598028)
ghs-fua_3987,Gondal,POINT (70.78088041401773 21.959982146625745)
ghs-fua_4022,Shergarh,POINT (72.29545885338516 26.326774108723882)
ghs-fua_4057,UNNAMED,POINT (70.4677541382528 20.846135245608767)
ghs-fua_4091,Sri Ganganagar,POINT (73.87770060595572 29.903852760020992)
ghs-fua_4127,Tharad,POINT (71.62697170484391 24.38378574181417)
ghs-fua_414,Dwarka,POINT (68.96401500883769 22.24774796981053)
ghs-fua_4161,Kolayat,POINT (72.95803707669604 27.840017782721684)
ghs-fua_4195,Halvad,POINT (71.18074979846911 23.005786785931985)
ghs-fua_4229,Ramnagar,POINT (75.31336654324633 32.80601976094138)
ghs-fua_4263,Sanchore,POINT (71.77540879268811 24.75340135042176)
ghs-fua_4296,Jalalabad,POINT (74.26029472847726 30.602089165016217)
ghs-fua_4330,Balotra,POINT (72.24075880909906 25.819664562290246)
ghs-fua_4363,Doda,POINT (75.55312564585172 33.14379796535888)
ghs-fua_4396,Amritsar,POINT (74.89198127750176 31.637079097179786)
ghs-fua_4429,Bhabhar,POINT (71.59592309117342 24.07073915967448)
ghs-fua_4462,Balesar,POINT (72.49774025407869 26.401028173293525)
ghs-fua_4495,Radhanpur,POINT (71.61760462184876 23.823569993861753)
ghs-fua_4528,Than,POINT (71.20479604506627 22.578902024884403)
ghs-fua_4561,Abohar,POINT (74.2020854116232 30.144677184316688)
ghs-fua_4594,Kodinar,POINT (70.69370545279672 20.797564962899077)
ghs-fua_4626,Chotila,POINT (71.20150201936251 22.426770580322856)
ghs-fua_4656,Firozpur,POINT (74.61978173228165 30.935246373939663)
ghs-fua_4685,Bikaner,POINT (73.3258480992913 28.03527500506444)
ghs-fua_4714,Deoder,POINT (71.77501397632936 24.109258788719778)
ghs-fua_4742,Bhaderwah,POINT (75.70813882279704 32.99455587510903)
ghs-fua_4769,Tarn Taran Sahib,POINT (74.93264239176469 31.454830121107403)
ghs-fua_4794,Dhrangadhra,POINT (71.46289558691957 22.99427556640243)
ghs-fua_4819,Siwana,POINT (72.42373359332609 25.647653310208742)
ghs-fua_4844,Dhire Kot,POINT (75.04313198250215 31.573469881088112)
ghs-fua_4869,Un,POINT (71.81982005171996 23.963763391346912)
ghs-fua_4902,Jasdan,POINT (71.21028501513518 22.038231897480806)
ghs-fua_4927,Sri Muktsar Sahib,POINT (74.51459586731454 30.476971352175415)
ghs-fua_4952,Dhanera,POINT (72.02024557704578 24.507370216078943)
ghs-fua_4977,Batala,POINT (75.19133215327324 31.815714452532866)
ghs-fua_5002,Osiyan,POINT (72.90707648708747 26.727582317201307)
ghs-fua_5026,Kathua,POINT (75.51759894915294 32.38970601231647)
ghs-fua_5049,Bhinmal,POINT (72.27232570506659 25.000959477538895)
ghs-fua_5069,Gurdaspur,POINT (75.4037004939298 32.03344661973737)
ghs-fua_5089,Faridkot,POINT (74.74601029808966 30.673741545235806)
ghs-fua_5108,Malout,POINT (74.49767893732326 30.19145612391196)
ghs-fua_5127,Sayla,POINT (71.4858504508207 22.54180052986967)
ghs-fua_5147,Amreli,POINT (71.22104893335485 21.597843830937737)
ghs-fua_5165,Diu,POINT (70.97914384778542 20.719755089032656)
ghs-fua_5184,Harij,POINT (71.90796547552928 23.689964595959946)
ghs-fua_5202,Hanumanangarh Junction,POINT (74.2874861007598 29.623293373654)
ghs-fua_5220,Surendranagar,POINT (71.64100406403378 22.725422560547692)
ghs-fua_5238,Una,POINT (71.04479649108278 20.823070490116933)
ghs-fua_5256,Pathankot,POINT (75.64821180969484 32.26810686230541)
ghs-fua_5273,Deesa,POINT (72.1839554626392 24.258542835470863)
ghs-fua_5290,Kotkapura,POINT (74.82352171453623 30.58237248716561)
