iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,manufacturing,iron-and-steel,BF/BOF,1566613,Rizhao Steel Yingkou Medium Plate Co Ltd,11413.942865245665,8398.607390850644,12525.26681307606,14290.28418382893
IND,manufacturing,iron-and-steel,BF/BOF,1566850,SAIL Bokaro steel plant,12466.079895921474,13004.217873202137,12517.741105622965,13072.42563820945
DEU,manufacturing,iron-and-steel,BF/BOF,1566771,ThyssenKrupp Steel Duisburg steel plant,11287.759560037222,10282.495126047645,12429.60310576071,13312.552075004174
CHN,manufacturing,iron-and-steel,BF/BOF,1566679,Guangxi Iron and Steel Group Co Ltd,15043.047820890479,15756.474313592445,12419.086345411017,14226.367236926733
CHN,manufacturing,iron-and-steel,BF/BOF,1566651,Shanxi Jianlong Industrial Co Ltd,10450.412165449752,11562.190543405744,12414.237428687164,12089.9783007085
KOR,transportation,international-shipping,,2796084,Busan South,12628.1078973159,13552.643421140001,12364.2012097136,12050.6005305804
TWN,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3144132,Formosa Mailiao Refinery,10609.841563702734,12356.876109199535,12228.619651484798,12228.619651484798
CHN,manufacturing,iron-and-steel,BF/BOF,1566658,Tianjin Iron Plant,12830.873972771313,12883.963381172582,12219.28289639429,12295.477006796482
IND,manufacturing,iron-and-steel,"EAF,BF/BOF",32440775,JSW Steel Dolvi steel plant,11595.597574053207,16072.264383588426,12134.603206767863,12857.489849295242
KOR,manufacturing,iron-and-steel,BF/BOF,1566957,POSCO Pohang steel plant,12767.707328167678,12199.123049094314,12085.437320249926,12164.726577633775
CHN,manufacturing,iron-and-steel,BF/BOF,1566600,Zhongxin Iron and Steel Group Co Ltd,12229.683218061433,12555.916633434854,12075.41218686687,12202.497627978415
CHN,manufacturing,iron-and-steel,"EAF,BF/BOF",1566549,Anyang Iron & Steel Co Ltd,14578.053464006058,14222.154256852264,11993.547095904094,13436.801824636435
