iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
AUS,forestry-and-land-use,net-forest-land,,8290337,Australia,,-88629044.3367,290802642.2644,-192068387.9543,-482758722.3917,457264614.0242,239053194.0806,235655127.8874,
AUS,forestry-and-land-use,net-forest-land,,8294224,New South Wales,,66809209.18752,5228092.30597,82833794.37356,-88763401.38541,52976854.74222,-61839973.9929,56439242.97116,
AUS,forestry-and-land-use,net-forest-land,,8294225,Northern Territory,,56066929.88922,-77517656.51297,-5187166.42222,-50283877.74315,8783185.43085,149624353.03878,36065635.78426,
AUS,forestry-and-land-use,net-forest-land,,8294226,Queensland,,-312121950.089,447957269.8566,-336664855.914,-250635961.7144,240692932.9974,164511620.6618,60407084.8325,
AUS,forestry-and-land-use,net-forest-land,,8294227,South Australia,,1019102.074531,-15790036.23771,21178405.940113,-30290275.123217,26192141.677818,5061803.229412,310532.519464,
AUS,forestry-and-land-use,net-forest-land,,8294228,Tasmania,,41986440.1583,6508654.43686,-14321717.5823,-17583880.61045,27664243.87949,-14450728.34933,23322437.29633,
AUS,forestry-and-land-use,net-forest-land,,8294229,Victoria,,-1356976.32041,27669381.28058,8651514.39637,-19464309.48173,37737135.77318,-7575783.55519,52307336.46096,
AUS,forestry-and-land-use,net-forest-land,,8294230,Western Australia,,59495340.65787,-105090399.64655,50391449.12695,-24015064.89393,61300659.03739,5077269.64253,4992848.33784,
AUS,forestry-and-land-use,net-forest-land,,8301005,Cobar,,-3842672.354325,16094685.431651,-13421810.8935,-5864430.844386,-6252100.524444,12842843.180856,-12853600.383701,
AUS,forestry-and-land-use,net-forest-land,,8301056,Mid-Western Regional,,1059436.744879,-2638682.085269,10390002.176698,-13508330.910078,10665551.298659,-2916849.999178,4060941.284287,
AUS,forestry-and-land-use,net-forest-land,,8301062,Narrabri,,8111358.007109,1790482.731698,-4426272.500016,164860.402702,-2904846.387342,-5244450.68215,5070667.898442,
AUS,forestry-and-land-use,net-forest-land,,8301081,Shoalhaven,,525343.820796,34765.896818,-1721875.761683,-1610114.193008,11621690.841266,-5278178.631601,1038470.575688,
AUS,forestry-and-land-use,net-forest-land,,8301085,Tamworth Regional,,4862339.155096,-5801235.023347,12788029.001881,-7157767.577235,-1156367.359424,-503738.031223,4545912.209006,
AUS,forestry-and-land-use,net-forest-land,,8301093,Upper Hunter,,3947181.795541,-2530234.730959,16601011.472713,-10574876.128921,-5858091.988919,-773743.215556,3879814.740274,
AUS,forestry-and-land-use,net-forest-land,,8301103,Warrumbungle,,8262441.142679,-2056137.279472,8290852.551845,-6437703.235109,-7255367.878359,-581012.302066,4117056.896991,
AUS,forestry-and-land-use,net-forest-land,,8397940,Barkly,,-2359434.698164,-976286.900118,11345116.828263,1425807.198,987898.253203,3488745.42495,4257546.215455,
AUS,forestry-and-land-use,net-forest-land,,8397945,East Arnhem,,-10746570.19953,-24930130.882885,7231287.675469,-12155587.951476,4391017.349647,16175192.615225,3332077.468257,
AUS,forestry-and-land-use,net-forest-land,,8397950,Roper Gulf,,31356516.3018,-5239685.81512,-25571637.82853,-19431032.08965,-8990420.51638,62913764.40541,40775595.20504,
AUS,forestry-and-land-use,net-forest-land,,8397951,Tiwi Islands,,8893348.693447,-7671298.20947,9815518.194654,-5000793.117561,-4922771.103936,7548624.779389,-1449661.569054,
AUS,forestry-and-land-use,net-forest-land,,8397953,Victoria-Daly,,19320947.417002,-16797100.136376,3791506.830144,-1710140.360577,8606763.788269,39491382.058562,-20916614.811146,
AUS,forestry-and-land-use,net-forest-land,,8397955,West Arnhem,,21579321.545186,-21229060.212544,-11281329.06483,-15676903.781614,9535877.095263,11440184.986973,8980353.511462,
AUS,forestry-and-land-use,net-forest-land,,8397958,Banana,,-3777245.850446,-406755.893167,-5479496.984682,-8634810.87846,8387604.947747,18040448.84507,-3450448.393768,
AUS,forestry-and-land-use,net-forest-land,,8397959,Barcaldine,,-13438225.732106,14289074.517424,-8529449.484632,-879475.597425,-1920739.584075,-1008298.57576,2447733.536787,
AUS,forestry-and-land-use,net-forest-land,,8397965,Bundaberg,,-1989070.821351,2022052.544589,-6141342.305831,-309580.139504,11456995.811419,9200022.717974,-10572946.930568,
AUS,forestry-and-land-use,net-forest-land,,8397969,Carpentaria,,11275967.536003,1231629.099838,-2376899.74127,-6900829.35017,2309737.646281,4389562.025714,6811564.693834,
AUS,forestry-and-land-use,net-forest-land,,8397971,Central Highlands,,-37855492.491149,17471740.185391,-20890765.28847,-2924494.495662,8888803.90807,24279067.208352,-4813567.525233,
AUS,forestry-and-land-use,net-forest-land,,8397972,Charters Towers,,-51612651.769947,74526433.189803,-48790608.752738,-31320244.944083,734685.788972,15970889.84413,3221381.00672,
AUS,forestry-and-land-use,net-forest-land,,8397975,Cook,,-84924566.33215,120234923.88794,-19935991.69553,-126002556.43301,71848644.87086,-19720915.55376,79553729.40969,
AUS,forestry-and-land-use,net-forest-land,,8397976,Croydon,,5179077.73461,7007422.438105,-5175689.486226,-7986683.692195,-1202440.003826,3875048.042721,13594614.145907,
AUS,forestry-and-land-use,net-forest-land,,8397979,Etheridge,,-9498549.139744,21587758.799155,-8363652.108779,-20245050.71582,4584561.306275,2715255.343816,8672304.776471,
AUS,forestry-and-land-use,net-forest-land,,8397980,Flinders,,-5621356.882088,11471571.972461,-7136717.021111,-9513741.878585,5125570.071317,-1157003.136477,5489522.569555,
AUS,forestry-and-land-use,net-forest-land,,8397981,Fraser Coast,,-582243.140719,10729516.376164,-18137765.934086,-955832.634101,13446328.33043,17902694.209037,-18839481.071184,
AUS,forestry-and-land-use,net-forest-land,,8397982,Gladstone,,-2397193.03649,3668890.723836,-9640724.447314,-6049647.164969,18043755.556235,7970055.485566,-6802181.386834,
AUS,forestry-and-land-use,net-forest-land,,8397989,Isaac,,-30686437.322939,30344555.425951,-14523307.182745,-13421202.219567,10358451.75423,10124765.340304,-7960443.597923,
AUS,forestry-and-land-use,net-forest-land,,8397997,Maranoa,,-941228.876968,1723290.379386,-19262913.511588,6728880.779076,1077280.277344,25818088.795423,-11998825.282314,
AUS,forestry-and-land-use,net-forest-land,,8398004,North Burnett,,-2274925.440921,5232919.615929,-15930192.766345,-2228956.269942,16810577.724814,18869566.522012,-11380135.683985,
AUS,forestry-and-land-use,net-forest-land,,8398012,Rockhampton,,-20216733.08225,7597693.897479,-7845176.576871,-7476629.777711,9894851.402949,12865142.112162,-5684601.53046,
AUS,forestry-and-land-use,net-forest-land,,8398018,Tablelands,,-33310006.95186,41585168.236606,-12859829.07949,-33246999.545747,17846250.259673,6320038.171018,6993693.21557,
AUS,forestry-and-land-use,net-forest-land,,8398023,Western Downs,,7636241.115961,-4648256.517702,-14111574.541282,10102461.091052,7526241.467505,12881360.159967,-15296661.293896,
AUS,forestry-and-land-use,net-forest-land,,8398024,Whitsunday,,-8909946.579316,25128027.160508,-16581825.107573,-9566758.621955,3518724.481123,2158833.682124,5242517.034731,
AUS,forestry-and-land-use,net-forest-land,,8398141,East Gippsland,,-407751.443249,17703938.151229,-9789139.246496,-6617687.118844,28827527.020595,-12478274.379853,3540783.352717,
AUS,forestry-and-land-use,net-forest-land,,8398228,Coolgardie,,5095841.337502,-14233698.225516,9084386.43763,-2521888.375834,-845286.009452,-2194418.569503,2189014.631235,
AUS,forestry-and-land-use,net-forest-land,,8398240,Derby-West Kimberley,,16682822.379863,-12263861.87442,891816.606017,-3749715.668823,7025398.449611,6607974.691539,-7744545.347254,
AUS,forestry-and-land-use,net-forest-land,,8398244,Dundas,,17593603.88636,-29119559.981653,13758001.235239,-17764016.985598,24718375.033245,3962751.483938,128386.341354,
AUS,forestry-and-land-use,net-forest-land,,8398247,Esperance,,14932329.334419,-17797371.857979,8727063.763149,-1362243.60358,8966924.544661,306539.368735,-2245344.374904,
AUS,forestry-and-land-use,net-forest-land,,8398274,Manjimup,,-4389397.830223,-2314654.729792,152914.411291,16253457.473921,-14498647.526993,-3645230.864645,6350348.14098,
AUS,forestry-and-land-use,net-forest-land,,8398336,Wyndham-East Kimberley,,22566110.015521,-10678297.293152,-4889670.328129,-11117653.146626,16337229.83545,27302555.378727,-31583009.379025,
AUS,forestry-and-land-use,net-shrubgrass,,4555590,Australia,,-13182009.437,-161084048.4986,285311772.482,-179975560.1826,321638754.0693,-504875703.4145,316514481.4843,
AUS,forestry-and-land-use,net-shrubgrass,,4561838,New South Wales,,7774007.17343,-14928539.91526,57197546.66238,-8178373.37373,-77424341.47828,-83185373.6138,-32570868.2113,
AUS,forestry-and-land-use,net-shrubgrass,,4561841,Northern Territory,,-42572558.12402,4377237.89173,58597081.08206,-48930711.8746,109054790.92779,-110547029.39595,96467743.46523,
AUS,forestry-and-land-use,net-shrubgrass,,4561844,Queensland,,-57914582.46827,42340421.3883,-74601035.58694,91232950.915,-50690539.09439,-51961277.41242,36919478.95292,
AUS,forestry-and-land-use,net-shrubgrass,,4561847,South Australia,,5875069.15586,-35648559.51071,42301732.24143,-75522436.56051,78334047.78246,3313932.26231,21458255.5724,
AUS,forestry-and-land-use,net-shrubgrass,,4561849,Tasmania,,8063883.393765,-3404227.754545,-2727530.30216,1549896.952489,-563240.838216,774481.112318,7635722.368952,
AUS,forestry-and-land-use,net-shrubgrass,,4561852,Victoria,,-14267443.143185,-16387535.592181,38975134.879702,-23952262.862194,1371928.663604,-15498158.748611,36429279.641667,
AUS,forestry-and-land-use,net-shrubgrass,,4561861,Western Australia,,79709630.47268,-137225520.7566,165115932.16442,-115928930.45822,261652362.81626,-247722958.09657,150117387.96941,
AUS,forestry-and-land-use,net-shrubgrass,,4571071,Barkly,,-25480497.525224,11057990.220906,31504258.579283,-14508235.129121,29307672.024698,-29212340.511757,32154214.374777,
AUS,forestry-and-land-use,net-shrubgrass,,4571075,Central Desert,,-33164930.190066,11474450.2447,17183427.556064,-16137457.305586,23909515.678608,-43379603.832986,32333966.52929,
AUS,forestry-and-land-use,net-shrubgrass,,4571087,MacDonnell,,-18305954.101666,6278177.575454,-5496406.389665,-8936360.027103,29532238.588337,-42836543.623429,38955614.108024,
AUS,forestry-and-land-use,net-shrubgrass,,4571091,Roper Gulf,,16325413.703109,-11881439.586326,4874604.328825,-3615054.254961,9681738.98138,-467792.25044,1374176.493654,
AUS,forestry-and-land-use,net-shrubgrass,,4571096,Victoria-Daly,,15618738.844613,-10160715.98662,9706130.970598,-4646617.050771,14683289.744076,5280113.836692,-7365887.689309,
AUS,forestry-and-land-use,net-shrubgrass,,4571115,Bulloo,,3595238.213349,591964.510116,-9754958.637725,11558071.54554,-8252731.798355,968638.695717,9068176.051389,
AUS,forestry-and-land-use,net-shrubgrass,,4571128,Central Highlands,,-11773529.381788,4566702.5067316,-5429410.4516974,10204690.7966599,-2896511.1883469,-5777521.5738681,-5988487.3005609,
AUS,forestry-and-land-use,net-shrubgrass,,4571138,Diamantina,,-7272076.7758712,6011857.154003,-685993.5412996,-823168.8476198,-4883435.5337882,-1936728.5390904,12282292.0808129,
AUS,forestry-and-land-use,net-shrubgrass,,4571165,Maranoa,,-6687175.9375892,2621699.4863868,-7061049.7692163,13095474.4996204,-4222106.3474223,-6572729.8093254,-8365956.4197973,
AUS,forestry-and-land-use,net-shrubgrass,,4571181,Paroo,,5394793.215317,70261.399408,-12815598.530583,14674656.996063,-7469096.574572,-1418241.238744,-840700.680427,
AUS,forestry-and-land-use,net-shrubgrass,,4571184,Quilpie,,-2251075.302227,5278686.039874,-13059601.925455,12837334.847048,-6115510.352773,-1901716.63794,10391483.264409,
AUS,forestry-and-land-use,net-shrubgrass,,4571224,Anangu Pitjantjatjara,,54220.4024537,-6718893.8749493,4862071.1405872,-8479458.8549192,13411902.6468921,-8995124.2972951,3197097.327145,
AUS,forestry-and-land-use,net-shrubgrass,,4571361,Unincorporated South Australia,,10154293.074519,-18832083.081894,17540547.311492,-40958310.483224,38506432.854374,11301368.160153,13953466.202041,
AUS,forestry-and-land-use,net-shrubgrass,,4573236,Ashburton,,16587201.989425,-11393672.297181,19233985.52073,2505386.236888,-627983.462233,-16333641.320578,14156628.618401,
AUS,forestry-and-land-use,net-shrubgrass,,4573308,Broome,,7935145.4346366,-882738.941607,358876.8341241,-1083532.0550944,7562402.2989825,-3752733.7912993,1680267.7610063,
AUS,forestry-and-land-use,net-shrubgrass,,4573507,Derby-West Kimberley,,20171080.493614,-13576791.410415,8067825.94684,-5261481.049382,16995089.609894,-1157366.202258,-3154608.233839,
AUS,forestry-and-land-use,net-shrubgrass,,4573532,Dundas,,1213628.381465,-11288798.824505,15776633.125191,-8453876.162453,15313471.902532,-5010113.081182,3191393.423333,
AUS,forestry-and-land-use,net-shrubgrass,,4573559,East Pilbara,,21573715.260676,-14788028.897896,28345213.994196,-35140515.734272,52260668.169923,-61598506.360338,37896962.330765,
AUS,forestry-and-land-use,net-shrubgrass,,4573565,Esperance,,8829670.477133,-18754975.666517,12815960.606255,250753.766946,9349619.6271476,-7029237.9489416,3337292.500259,
AUS,forestry-and-land-use,net-shrubgrass,,4573625,Halls Creek,,7445214.480465,-5595014.849918,18029654.28876,-12329720.039172,20507075.388664,-15011750.929295,6926265.65412,
AUS,forestry-and-land-use,net-shrubgrass,,4573666,Kalgoorlie/Boulder,,428751.332953,-4793124.121127,229788.197757,-2015997.396518,11766372.081219,-8172941.376312,8052337.621831,
AUS,forestry-and-land-use,net-shrubgrass,,4573747,Laverton,,-5161888.936484,-6540190.611665,1134174.407059,-4720916.119196,19142066.251247,-12216711.816812,7842938.151047,
AUS,forestry-and-land-use,net-shrubgrass,,4573771,Meekatharra,,-3753959.002057,-3934091.95849,9326317.946379,-2276379.077414,3085410.796367,-13808465.19898,14817146.479729,
AUS,forestry-and-land-use,net-shrubgrass,,4573906,Ngaanyatjarraku,,-7339203.94419,-1685560.407125,4492139.88376,-4878142.494828,17988854.648591,-28478503.006044,21548057.654034,
AUS,forestry-and-land-use,net-shrubgrass,,4574032,Wiluna,,-5190347.739859,-2605205.645269,2772741.488127,-6647576.65144,17751337.863444,-29543408.214216,25374466.584977,
AUS,forestry-and-land-use,net-shrubgrass,,4574047,Wyndham-East Kimberley,,14019804.934523,-10445617.477138,2841681.550979,-3440494.432968,10705973.210416,6625464.236524,-9603780.39477,
AUS,fossil-fuel-operations,coal-mining,Surface,14882,Curragh Coal Mine,4249532.748418691,4249532.748418691,4249532.748418691,4249532.748418691,4249532.748418691,4249532.748418691,3642456.6415017345,3642456.6415017345,
AUS,fossil-fuel-operations,coal-mining,Surface,14899,Lake Vermont Coal Mine,4206170.169353193,4206170.169353193,4206170.169353193,4206170.169353193,4206170.169353193,4206170.169353193,3469006.325239747,4206170.169353193,
AUS,fossil-fuel-operations,coal-mining,Surface,14912,Mt Thorley Warkworth Coal Mine,5376959.804121608,5376959.804121608,5376959.804121608,5376959.804121608,5376959.804121608,5376959.804121608,5203509.487859621,4856608.855335645,
AUS,fossil-fuel-operations,coal-mining,Underground,3162341,Ulan Complex Coal Mine,3362387.798408488,3362387.798408488,3362387.798408488,3362387.798408488,3362387.798408488,3362387.798408488,2973793.1034482755,3602864.721485411,
AUS,power,electricity-generation,coal,25450642,Bayswater power station,,,,,14741000.0,14220000.0,13210000.0,12651000.0,
AUS,power,electricity-generation,coal,25451328,Loy Yang A power station,,,,,11559000.0,11938000.0,11399000.0,10562000.0,
AUS,transportation,international-aviation,international,3169293,Sydney Kingsford Smith International Airport,6125576.401765613,6796644.663063118,7227554.649435153,,,2755114.575848946,1816721.306327339,4121930.559801295,
AUT,forestry-and-land-use,net-forest-land,,8290338,Austria,,192937.45301,8318469.03075,-10770641.88786,5263463.68352,-1353160.79711,14552103.32466,-3822644.27195,
AZE,forestry-and-land-use,net-forest-land,,8290339,Azerbaijan,,614611.780281,10544263.811025,-12543645.492342,5164545.90979,611235.222042,10502713.075797,-19760372.092306,
AZE,forestry-and-land-use,net-shrubgrass,,4555592,Azerbaijan,,-5693087.8256737,10984906.4367253,-2515352.4705466,449355.6537478,3930603.4982321,-1543464.6805659,1043263.9629925,
BEL,fossil-fuel-operations,oil-and-gas-refining,Medium Conversion,3143742,Total Antwerp Refinery,3424260.724,3402992.024,3642264.901,3525287.05,3684802.301,2897860.395,3691125.205,3569580.354,
BEN,forestry-and-land-use,net-forest-land,,8290342,Benin,,-7165269.728523,8981019.084061,-3359942.1298,-19301955.153002,21809320.286775,1358754.323931,-9419003.399245,
BFA,agriculture,enteric-fermentation-cattle-pasture,,21090249,Burkina Faso,5669134.625087251,5653217.540748495,5758044.158948122,5886861.514780424,5962483.061501882,6241677.538705627,6079685.327600854,6160690.710211749,
BFA,forestry-and-land-use,net-shrubgrass,,4555602,Burkina Faso,,-22666189.211734,-6131458.4005,701363.93073,11743674.931554,-12059030.992489,9187636.28425,-15562556.478321,
BGD,agriculture,cropland-fires,,10720451,Bangladesh,11378760.576029163,11126175.159361776,11823493.08877928,11805195.793049691,11828494.695629407,11916384.79259776,12182389.106569076,12182389.106569076,
BGD,agriculture,enteric-fermentation-cattle-pasture,,21090250,Bangladesh,12381098.334759504,12551327.803190613,12638427.67205656,12718734.317395022,12771597.903108975,12880917.762530511,12803533.997611243,12842232.49644852,
BGD,agriculture,enteric-fermentation-cattle-pasture,,21090583,Chittagong,6109691.792107769,6193697.050386184,6236678.746511285,6276309.683355236,6302391.656308848,6356339.7663791375,6318145.714266347,6337245.188423219,
BGD,agriculture,rice-cultivation,,21458369,Bangladesh,,,,,,,45862792.732823774,50358535.42132619,
BGD,forestry-and-land-use,net-forest-land,,8290345,Bangladesh,,-11812200.480996,-30965825.416287,36703564.149765,-9594577.393469,5522772.71973,-17601952.906492,7607326.061207,
BGD,forestry-and-land-use,net-forest-land,,8294299,Chittagong,,-4427627.712049,-20983452.6758,23259170.69946,-5339694.938766,5673972.294874,-9892182.311962,4572158.999634,
BGR,forestry-and-land-use,net-forest-land,,8290346,Bulgaria,,14657537.11988,23648603.58724,-27564434.03364,16789288.30871,-7097004.48446,1730558.07065,-5265529.7515,
BHR,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143738,Bahrain Petroleum Company Refinery,3991738.59,3871686.301,3931712.445,3901699.373,3961725.517,3451503.292,3346457.539,3766640.549,
BIH,forestry-and-land-use,net-forest-land,,8290349,Bosnia and Herzegovina,,-7975642.16607,33354786.42031,-23879837.32515,4514903.27745,-5291986.89385,13416489.20797,-6435323.92632,
BIH,forestry-and-land-use,net-forest-land,,8295044,Federacija Bosna i Hercegovina,,-3741875.195084,15829826.964565,-10839393.552156,1975461.454875,-2596316.26799,6755829.786644,-2379151.000297,
BIH,forestry-and-land-use,net-forest-land,,8295046,Repuplika Srpska,,-4197938.526071,17301306.966328,-12917329.739293,2556714.077602,-2665140.533787,6635189.901403,-4047038.980608,
BLR,forestry-and-land-use,net-forest-land,,8290351,Belarus,,-7350164.06732,-14015192.73451,5714885.12804,-14934023.00741,-7491125.05848,45592905.24448,-41423464.98842,
BLR,forestry-and-land-use,net-forest-land,,8295068,Mogilev,,-6683700.836743,1103464.140149,3376550.946479,-3372445.231477,-6467250.983179,11924265.740577,-7040989.906352,
BOL,agriculture,cropland-fires,,10720467,Bolivia,3733514.4606239153,3712962.7242037593,3649847.495250191,4215529.793198208,4143710.4056363185,4197701.311661503,4294797.459312146,4294797.459312146,
BOL,agriculture,enteric-fermentation-cattle-pasture,,21090256,Bolivia,11426504.13811468,11626622.155667065,11835324.941963227,12172506.562083092,12498154.549955605,13027515.310605852,12662197.092926087,12844923.209606992,
BOL,agriculture,enteric-fermentation-cattle-pasture,,21090638,Beni,4680890.833441618,4762872.758784797,4848335.6700310735,4986465.310040749,5119933.379432331,5336776.659090217,5187116.587120023,5261953.851869518,
BOL,agriculture,manure-left-on-pasture-cattle,,20360231,Bolivia,3288868.2557195504,3346467.829222664,3406538.339863464,3503588.6770386,3597319.293022408,3749684.149669537,3644535.3348288606,3697129.031207517,
BOL,forestry-and-land-use,net-forest-land,,8290353,Bolivia,,56296714.8376,-112214336.911,212627157.1407,-128356110.2102,44578548.4693,67360685.8747,116027135.4482,
BOL,forestry-and-land-use,net-forest-land,,8295090,Beni,,14501056.04453,-22963335.62414,23765732.26041,-23237465.00872,19359109.17647,-36059383.11325,49781687.24308,
BOL,forestry-and-land-use,net-forest-land,,8295106,Cochabamba,,12690363.591679,5274117.9928,-7026350.444536,-2361504.292436,1161035.88007,10889170.706295,-10642171.903211,
BOL,forestry-and-land-use,net-forest-land,,8295109,La Paz,,16443512.72201,-9457389.88232,11942462.67074,-11463400.54624,5613355.89724,14506342.59209,-14795025.0382,
BOL,forestry-and-land-use,net-forest-land,,8295115,Pando,,2613267.31929,-9753718.62636,18682446.86708,-15124236.14219,4880779.7287,-9313056.9123,9846307.01806,
BOL,forestry-and-land-use,net-forest-land,,8295120,Santa Cruz,,7962334.35606,-74581714.42385,165675534.46958,-73530207.02547,9315529.47339,82461088.84569,80592212.56586,
BOL,forestry-and-land-use,net-forest-land,,8396911,Iténez,,2825258.399094,-7686912.858762,8303260.74705,-1623269.860093,3472709.084128,-17621468.894319,21597615.924872,
BOL,forestry-and-land-use,net-forest-land,,8396914,Moxos,,10338794.136752,-2030797.019635,1725242.710805,-8503243.255157,5207900.454945,-481591.524697,1928232.215323,
BOL,forestry-and-land-use,net-forest-land,,8396942,Abel Iturralde,,3339821.2714,-3536215.46914,9072318.69135,470580.50994,-3900813.64735,1713004.02681,-4122378.27106,
BOL,forestry-and-land-use,net-forest-land,,8396974,Angel Sandoval,,-3027778.916396,-5433328.592383,13841132.021969,-9264817.219296,-90973.797986,13413494.415653,-4015892.298361,
BOL,forestry-and-land-use,net-forest-land,,8396975,Chiquitos,,2628433.803272,11079320.184668,6592990.767461,6726041.756574,-15697889.917849,19498923.087837,4374720.999747,
BOL,forestry-and-land-use,net-forest-land,,8396976,Cordillera,,2575204.40471,7691841.25887,9387261.68895,-972831.02591,4090160.48649,9291260.338976,6536519.368724,
BOL,forestry-and-land-use,net-forest-land,,8396978,Germán Busch,,4388390.391074,395492.596851,11120664.746196,-2783049.08622,-7817093.990734,19059216.78761,2548621.275149,
BOL,forestry-and-land-use,net-forest-land,,8396979,Guarayos,,2260583.18898,-25921709.99292,23818506.5268,-15341209.67027,12934677.12736,1045375.0412,16882425.09122,
BOL,forestry-and-land-use,net-forest-land,,8396982,Ñuflo De Chávez,,-312316.72876,-57742258.26866,67907464.68505,-19805672.96581,6631534.68198,-4066501.62127,23230569.90411,
BOL,forestry-and-land-use,net-forest-land,,8396986,Velasco,,-13818782.91797,-7275414.79791,34250524.8603,-30144494.23641,8653298.62796,16792259.73247,27582746.08577,
BOL,forestry-and-land-use,net-shrubgrass,,4555617,Bolivia,,8393288.44816,-8332156.30121,31209000.34227,-12808542.10329,-4118697.01477,11699119.67486,-20417379.43298,
BOL,forestry-and-land-use,net-shrubgrass,,4562190,Beni,,5734595.861411,-3687981.957074,22475696.762491,-1459621.834287,-11492023.185907,5669490.666566,-16863421.101884,
BOL,forestry-and-land-use,net-shrubgrass,,4562212,Santa Cruz,,8383373.955475,-4987318.660373,6000330.678266,-1829711.990553,-1442095.857069,259229.591218,3562298.217402,
BOL,forestry-and-land-use,net-wetland,,4547451,Bolivia,,14930265.00693,-13073963.139387,20315022.977175,-12801817.650358,3039108.243203,-220418.989245,-1913295.213212,
BOL,forestry-and-land-use,net-wetland,,4552602,Beni,,14303286.734838,-9477126.623371,16797840.887304,-11342794.48463,1901457.671602,-1209776.552541,-844934.844853,
BOL,forestry-and-land-use,net-wetland,,4559886,Moxos,,11389829.2232721,-4046249.9525896,4328275.4110081,-997013.9391398,-224102.7933322,-483610.8552564,153219.179108,
BRA,agriculture,cropland-fires,,10720469,Brazil,207599750.8141098,203420682.73760793,218689425.43420705,213458640.91883832,219762723.03025293,225073950.3667353,235685434.84541616,235685434.84541616,
BRA,agriculture,cropland-fires,,10722268,Alagoas,9011331.602747565,9208131.631307986,9117213.590907438,8973117.626749879,9050650.628734097,9098235.233350877,9127915.899479574,9127915.899479574,
BRA,agriculture,cropland-fires,,10722277,Bahia,6020212.45699047,5730057.297791715,6507984.011362652,6322640.172551017,6572667.295829224,6791532.414514578,7256514.591288295,7256514.591288295,
BRA,agriculture,cropland-fires,,10722291,Goiás,11851814.608474098,11463055.602241073,12885516.78680048,12692004.305038888,13026986.811878607,13486254.026295058,14284897.403805964,14284897.403805964,
BRA,agriculture,cropland-fires,,10722296,Mato Grosso,15131516.459614769,14786991.207250493,16567859.817133248,16462019.416546972,16683853.707140926,17339556.55446849,18172943.16082484,18172943.16082484,
BRA,agriculture,cropland-fires,,10722301,Mato Grosso do Sul,9730311.293322606,9437748.033322314,10479312.35309815,10258823.83021646,10602037.645604001,10935523.600807164,11591875.088899884,11591875.088899884,
BRA,agriculture,cropland-fires,,10722304,Minas Gerais,12341155.073510388,11740924.6020268,13161965.623478781,12603352.050236808,13253703.285335852,13561804.454396628,14527664.64217636,14527664.64217636,
BRA,agriculture,cropland-fires,,10722328,Paraná,29662560.1310413,28691442.50678775,31783689.744580854,31001645.279658195,32500364.599744305,33618058.69747676,36081998.25503723,36081998.25503723,
BRA,agriculture,cropland-fires,,10722332,Pernambuco,7924283.865150214,8008850.760581234,8059423.658758351,7884249.982723545,8018749.750180369,8072347.268037902,8189629.968681762,8189629.968681762,
BRA,agriculture,cropland-fires,,10722339,Rio de Janeiro,2967104.735589955,3029899.259464178,3003526.988440123,2954350.688701379,2983385.2003802666,2999186.387299313,3012728.606887721,3012728.606887721,
BRA,agriculture,cropland-fires,,10722346,Rio Grande do Sul,17884680.13695539,17147059.62833552,19428259.904346824,19208756.508222673,19740701.586935923,20742808.512686424,22170041.28553076,22170041.28553076,
BRA,agriculture,cropland-fires,,10722355,Santa Catarina,3959096.988201984,3481082.9014627407,4372456.891614687,4033132.113532767,4448122.550059766,4609522.766280268,5219440.805596602,5219440.805596602,
BRA,agriculture,cropland-fires,,10722358,São Paulo,63721444.339880966,64473286.460213594,65012686.46344759,63748964.98761408,64772124.05263627,65303936.509131774,66299179.85603195,66299179.85603195,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090257,Brazil,237230669.83211967,245290746.6007514,254808416.0643676,251958137.29569587,253243465.21258593,262136011.8823464,262962835.3805216,262549501.32865027,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090651,Bahia,18740597.87194994,19377460.50041255,20129206.33961085,19904048.56059697,20005610.54214004,20708089.731200863,20773380.248309866,20740744.551605243,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090652,Ceará,3261477.1496563633,3372277.073991493,3503142.445293712,3463950.3106397903,3481624.232727683,3603881.2143059713,3615244.0367425713,3609539.050508024,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090655,Goiás,25684905.558214054,26557675.649280004,27588129.05445517,27279507.940408494,27418710.448436897,28381497.081655152,28470942.47195075,28426236.497400064,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090656,Maranhão,6088417.334116269,6295329.50797368,6539611.083445112,6466463.982865428,6499445.106650917,6727647.270558097,6748840.389866281,6738208.405715726,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090657,Mato Grosso,28126029.62498747,29081738.17526872,30210190.77209648,29872204.47011808,30024613.27051133,31078848.468824834,31176860.798144177,31127934.1979944,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090658,Mato Grosso do Sul,30477786.811002433,31513422.393259216,32736219.969348047,32370021.755233888,32535165.201674033,33677518.72297472,33783754.828058176,33730643.959220596,
BRA,agriculture,enteric-fermentation-cattle-pasture,,21090659,Minas Gerais,34404043.680128016,35573025.55636408,36953320.30202362,36539949.053905874,36726376.280454144,38016016.059710704,38135916.42698158,38075941.0607949,
