iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
AZE,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588287,Azerbaijan_South Caspian_Conventional shelf,96278.87451132615,98076.62785210901,97278.72672282689,97278.72672282689
CAN,fossil-fuel-operations,oil-and-gas-production,Tight oil,3588595,Canada_West Canadian - Alberta_Tight oil,95378.6918153605,107927.18324494101,97144.76980857439,97144.76980857438
MEX,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588690,Mexico_OtherBasins_OtherResources,97476.2809443069,96650.11584638871,96721.42868087093,96721.42868087093
IDN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588656,Indonesia_South Sumatra_Conventional onshore,101227.87152336208,99287.94895502651,95214.36459014306,95214.36459014307
MYS,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588685,Malaysia_OtherBasins_OtherResources,107618.45796494244,119367.06436308024,94369.60420946349,94369.6042094635
SGP,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,1753776,Shell Energy and Chemicals Park Singapore Refinery,218530.8932400369,101285.83112278026,94129.76697986467,94129.76697986467
CHN,fossil-fuel-operations,oil-and-gas-transport,Tight gas,3588317,China_Ordos_Tight gas,87503.03055894822,91076.3000406573,93920.53380319318,93920.53380319318
KAZ,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588673,Kazakhstan_OtherBasins_OtherResources,82611.9505500282,75203.21555009272,93408.27989843782,93408.27989843782
GBR,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588488,United Kingdom_Central Graben_Conventional shelf,100271.7339578869,99907.19986804957,93301.60184398528,93301.60184398526
AUS,fossil-fuel-operations,coal-mining,Surface,14912,Mt Thorley Warkworth Coal Mine,84059.5273645678,65266.080341307024,90530.36950568394,90530.36950568394
USA,fossil-fuel-operations,oil-and-gas-transport,Shale gas,3588496,United States_Anadarko_Shale gas,83055.4626284904,89259.37285669944,89892.38138873372,89892.38138873372
SGP,fossil-fuel-operations,oil-and-gas-refining,Medium Conversion,3144109,Singapore Refining Corporation Refinery,70207.45770330563,91464.28280059762,89770.49976875763,89770.49976875763
DNK,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588623,Denmark_Central Graben_Conventional shelf,90971.49521683139,89795.96982876395,89256.03647919073,89256.03647919073
IDN,fossil-fuel-operations,oil-and-gas-production,LNG,3588654,Indonesia_Kutei_LNG,88329.98353305914,88405.92896434963,88809.31197581204,88809.31197581203
CAN,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588588,Canada_OtherBasins_OtherResources,87574.27217168389,90100.4786781578,87926.2999484566,87926.2999484566
IRQ,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588377,Iraq_Widyan - North Arabian Gulf_Conventional onshore,76909.2176498181,84936.4151569432,87753.32973881316,87753.32973881316
QAT,fossil-fuel-operations,oil-and-gas-transport,LNG,3588440,Qatar_Rub al Khali_LNG,85405.93091745845,85029.41851151125,84502.02611671083,84502.02611671083
MEX,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588693,Mexico_Salinas - Sureste_Conventional shelf,88605.68818746103,95311.48756818364,83533.67849385747,83533.67849385747
ZAF,fossil-fuel-operations,coal-mining,Surface,16311,Grootegeluk Coal Mine,73238.71320026951,83497.83963893722,82803.50162353912,82803.50162353912
PAK,buildings,residential-onsite-fuel-usage,,1338027,Bahawalpur,81579.98654150008,80566.89410670073,82500.05086003862,82500.05086003862
CAN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588596,Canada_Williston_Conventional onshore,74016.42297603031,78300.04137881246,81696.5907499735,81696.5907499735
CHN,buildings,residential-onsite-fuel-usage,,1281164,Beijing,82252.00310310296,80426.01647041974,81238.16257371736,81238.16257371737
OMN,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588713,Oman_OtherBasins_OtherResources,76412.74031098244,80602.2276588936,81161.08849628584,81161.08849628585
CHN,buildings,residential-onsite-fuel-usage,,1281407,Shanghai,83106.29393901839,80116.58621606384,80617.65757354107,80617.65757354104
RUS,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588447,Russian Federation_Volga - Urals_Conventional onshore,90161.59424555684,84525.8370121399,80097.94173124667,80097.94173124667
IRN,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588374,Iran_Zagros Foldbelt_Conventional onshore,65937.37579161176,69765.19085723469,79529.27209606845,79529.27209606845
QAT,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588439,Qatar_Rub al Khali_Conventional shelf,62888.25969674615,76558.98086652978,78567.69651178691,78567.69651178693
NPL,buildings,residential-onsite-fuel-usage,,1335876,Bagmati,75972.86370628048,76735.79793356996,78319.61949509213,78319.61949509212
IDN,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588651,Indonesia_Central Sumatra_Conventional onshore,28086.40603507368,71697.35043591622,77834.29595568629,77834.29595568629
RUS,fossil-fuel-operations,oil-and-gas-transport,Conventional onshore,3588443,Russian Federation_Nepa - Botuoba_Conventional onshore,50609.309929461626,67305.56644799928,76224.99942356211,76224.99942356211
OMN,fossil-fuel-operations,oil-and-gas-transport,OtherResources,3588427,Oman_OtherBasins_OtherResources,69768.46001705228,74344.2257581304,76214.0902759731,76214.09027597311
IND,buildings,residential-onsite-fuel-usage,,1305929,West,72956.38479614072,74205.32714004442,74465.37863159718,74465.3786315972
LBY,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588681,Libya_Sirte_Conventional onshore,64362.97004964837,65998.9748912761,74257.48337399273,74257.48337399274
MTQ,manufacturing,food-beverage-tobacco,Animal and vegetable products from the food and beverage sector,31733913,SAEM LE GALION,73629.72358980373,73640.908744252,73640.908744252,73640.908744252
USA,fossil-fuel-operations,oil-and-gas-transport,Deepwater,3588512,United States_East Gulf Coast Tertiary_Deepwater,62229.344204939494,65112.47233261899,73548.58194082399,73548.58194082399
CHN,fossil-fuel-operations,oil-and-gas-production,Heavy oil,3588602,China_North China_Heavy oil,71412.08012674503,73003.25150170457,73236.86030928306,73236.86030928306
PAK,buildings,residential-onsite-fuel-usage,,1338035,Hyderabad,72422.9997341156,71511.54200265837,72875.74477874974,72875.74477874974
PAK,buildings,residential-onsite-fuel-usage,,1338028,Dera Ghazi Khan,70912.40035919916,69889.69006240429,72402.11240266735,72402.11240266736
NOR,fossil-fuel-operations,oil-and-gas-transport,OtherResources,3588425,Norway_OtherBasins_OtherResources,47309.26761878911,67545.6159678073,70940.55405375361,70940.55405375361
COL,fossil-fuel-operations,oil-and-gas-production,Heavy oil,3588609,Colombia_Llanos_Heavy oil,67631.34991490885,69205.22217391498,70918.84998695337,70918.84998695337
KOR,waste,solid-waste-disposal,Sanitary Landfills,25772948,Sudokwon,67628.46025469426,68542.86585384408,69786.91886909136,71053.55144656534
TCD,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588598,Chad_Central African Rift_Conventional onshore,70147.68242749468,67513.13442304071,69708.65021183646,69708.65021183646
VEN,fossil-fuel-operations,oil-and-gas-production,Conventional shelf,3588820,Venezuela_Maracaibo_Conventional shelf,53777.664405413,61661.71862985315,69092.08022304364,69092.08022304365
USA,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588804,United States_North Slope_Conventional onshore,72100.35927971778,70882.5251238761,69078.84867428847,69078.84867428847
LBY,fossil-fuel-operations,oil-and-gas-production,OtherResources,3588680,Libya_OtherBasins_OtherResources,74950.8011149876,61901.03610197847,68371.38770323416,68371.38770323417
PAK,buildings,residential-onsite-fuel-usage,,1338033,Rawalpindi,66437.0501725277,65889.04416355853,67012.70809798577,67012.70809798579
AUS,fossil-fuel-operations,coal-mining,Surface,14882,Curragh Coal Mine,83422.71276332108,64002.865883088176,67003.00022135794,67003.00022135794
USA,fossil-fuel-operations,oil-and-gas-transport,Tight oil,3588510,United States_Denver-Julesburg_Tight oil,64272.25889370033,65585.79957509378,66525.14092835899,66525.14092835899
ETH,buildings,residential-onsite-fuel-usage,,1296482,Sidama,61584.083438893475,61677.865392021835,65648.65241003461,65648.6524100346
USA,fossil-fuel-operations,oil-and-gas-production,Deepwater,3588812,United States_West Gulf Coast Tertiary_Deepwater,71711.46874201277,66308.73280181338,65500.73412375357,65500.73412375358
NGA,fossil-fuel-operations,oil-and-gas-production,Conventional onshore,3588705,Nigeria_Niger Delta_Conventional onshore,67384.09190788385,60170.588213667856,65432.979603900254,65432.97960390024
MYS,fossil-fuel-operations,oil-and-gas-production,LNG,3588688,Malaysia_Sarawak - Luconia-East Natuna_LNG,62084.29090330332,66769.13083849647,65249.26628273648,65249.266282736484
NOR,fossil-fuel-operations,oil-and-gas-transport,Conventional shelf,3588426,Norway_Voring_Conventional shelf,59960.93594145696,61338.938905991985,63668.12126845605,63668.12126845605
