iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
PAK,transportation,international-aviation,international,3169620,Quetta International Airport,,,,,,,,,0.0302176071165177
BOL,transportation,international-aviation,international,3166028,Jorge Wilsterman International Airport,,,,,,,,,0.0302110604928592
GHA,transportation,domestic-aviation,domestic,3174376,Tamale Airport,,,,,,,,,0.0299648101652567
MEX,transportation,international-aviation,international,3167815,Loreto International Airport,,,,,,,,,0.0298809658329228
MAR,transportation,international-aviation,international,3168512,Ouarzazate Airport,,,,,,,,,0.0297910471370035
NPL,transportation,domestic-aviation,domestic,3170635,Bhadrapur Airport,,,,,,,,,0.0294383121366564
CHN,transportation,international-aviation,international,3170076,Yiwu Airport,,,,,,,,,0.0291790335322107
DEU,transportation,international-aviation,international,3166600,Friedrichshafen Airport,,,,,,,,,0.0288530468786506
USA,transportation,domestic-aviation,domestic,3173845,Roswell Air Center Airport,,,,,,,,,0.0288280388288228
CHN,transportation,domestic-aviation,domestic,3174756,Shaoyang Wugang Airport,,,,,,,,,0.0287409867740334
RUS,transportation,domestic-aviation,domestic,3174040,Saransk Airport,,,,,,,,,0.0281880192743565
GRC,transportation,domestic-aviation,domestic,3170577,Alexandroupoli Democritus Airport,,,,,,,,,0.0278572817376735
DZA,transportation,international-aviation,international,3168401,Ain Beida Airport,,,,,,,,,0.0278296713794836
JPN,transportation,domestic-aviation,domestic,3173321,Okinoerabu Airport,,,,,,,,,0.0277478369339321
KOR,transportation,domestic-aviation,domestic,3175024,Yangyang International Airport,,,,,,,,,0.027455641963555
BRA,transportation,international-aviation,international,3167913,Zumbi dos Palmares Airport,,,,,,,,,0.0267023024000871
USA,transportation,domestic-aviation,domestic,3172750,Lewiston Nez Perce County Airport,,,,,,,,,0.0265748739690822
JPN,transportation,domestic-aviation,domestic,3171783,Hachijojima Airport,,,,,,,,,0.026461439811426
PER,transportation,domestic-aviation,domestic,3172110,Francisco Carle Airport,,,,,,,,,0.0263272904820401
TUR,transportation,international-aviation,international,3167150,İstanbul Atatürk Airport,,,,,,,,,0.026206170596837
IND,transportation,domestic-aviation,domestic,3172055,Nashik Airport,,,,,,,,,0.0258487361123225
SGP,transportation,international-aviation,international,3169965,Seletar Airport,,,,,,,,,0.0255070946790522
TUR,transportation,international-aviation,international,3165583,Anadolu Airport,,,,,,,,,0.0254285526802695
CUB,transportation,international-aviation,international,3166275,Vilo Acuña International Airport,,,,,,,,,0.0252861523041778
RUS,transportation,international-aviation,international,3167166,Ivanovo South Airport,,,,,,,,,0.0249519500484521
CHN,transportation,domestic-aviation,domestic,3170567,Anshun Huangguoshu Airport,,,,,,,,,0.0244085660768081
KOR,transportation,domestic-aviation,domestic,3174767,Wonju Airport / Hoengseong Air Base (K-38/K-46),,,,,,,,,0.0242508445549788
AFG,transportation,international-aviation,international,3167358,Ahmad Shah Baba International Airport / Kandahar Airfield,,,,,,,,,0.0241406683594032
CHN,transportation,domestic-aviation,domestic,3171798,Hechi Jinchengjiang Airport,,,,,,,,,0.0236458358754207
KOR,transportation,domestic-aviation,domestic,3171841,Sacheon Airport / Sacheon Air Base,,,,,,,,,0.0235510432158563
MEX,transportation,domestic-aviation,domestic,3175198,Playa De Oro International Airport,,,,,,,,,0.0223596910822374
ZAF,transportation,domestic-aviation,domestic,3174603,Pierre Van Ryneveld Airport,,,,,,,,,0.0217874343579674
MDV,transportation,domestic-aviation,domestic,3172267,Kaadedhdhoo Airport,,,,,,,,,0.0217179277633033
IND,transportation,domestic-aviation,domestic,3172194,Jorhat Airport,,,,,,,,,0.0216894544356162
NGA,transportation,domestic-aviation,domestic,3172000,Ilorin International Airport,,,,,,,,,0.0212111238965653
IND,transportation,domestic-aviation,domestic,3172362,Kolhapur Airport,,,,,,,,,0.0208005376444795
USA,transportation,domestic-aviation,domestic,3173605,Prescott International Airport - Ernest A. Love Field,,,,,,,,,0.0205839071912056
BRA,transportation,international-aviation,international,3167252,Humberto Ghizzo Bortoluzzi Regional Airport,,,,,,,,,0.0202796336848945
BRA,transportation,international-aviation,international,3166090,Congonhas Airport,,,,,,,,,0.019917930819828
BRA,transportation,international-aviation,international,3169663,Una-Comandatuba Airport,,,,,,,,,0.0198491537767572
USA,transportation,domestic-aviation,domestic,3171086,Yellowstone Regional Airport,,,,,,,,,0.0195315311137241
USA,transportation,domestic-aviation,domestic,3171252,Dickinson Theodore Roosevelt Regional Airport,,,,,,,,,0.019323436259054
UZB,transportation,international-aviation,international,3169469,Termez Airport,,,,,,,,,0.0191600181499174
BRA,transportation,international-aviation,international,3169615,Ten. Cel. Aviador César Bombonato Airport,,,,,,,,,0.0191063118245033
VEN,transportation,domestic-aviation,domestic,3170816,Barquisimeto International Airport,,,,,,,,,0.0185549672282674
USA,transportation,domestic-aviation,domestic,3174610,Ugnu-Kuparuk Airport,,,,,,,,,0.018457307812317
JPN,transportation,domestic-aviation,domestic,3172357,Kikai Airport,,,,,,,,,0.0183916798657516
GRC,transportation,domestic-aviation,domestic,3172163,Chios Island National Airport,,,,,,,,,0.0181472907776886
DZA,transportation,international-aviation,international,3165925,Biskra - Mohamed Khider Airport,,,,,,,,,0.0180960856861687
COD,transportation,domestic-aviation,domestic,3172503,Kolwezi Airport,,,,,,,,,0.0179467477476482
USA,transportation,domestic-aviation,domestic,3172166,Joplin Regional Airport,,,,,,,,,0.0177409819699354
USA,transportation,domestic-aviation,domestic,3174490,Texarkana Regional Airport (Webb Field),,,,,,,,,0.0176350055187344
RUS,transportation,domestic-aviation,domestic,3171954,Tunoshna Airport,,,,,,,,,0.0176147045870278
BRA,transportation,international-aviation,international,3169153,Marechal Cunha Machado International Airport,,,,,,,,,0.017509623031785
IRN,transportation,domestic-aviation,domestic,3171230,Dezful Airport,,,,,,,,,0.0172742653982655
MEX,transportation,international-aviation,international,3169754,General Heriberto Jara International Airport,,,,,,,,,0.017270700125616
CHN,transportation,domestic-aviation,domestic,3171688,Golog Maqên Airport,,,,,,,,,0.0169220906387825
AUS,transportation,domestic-aviation,domestic,3171311,Devonport Airport,,,,,,,,,0.0169122809487996
USA,transportation,domestic-aviation,domestic,3171055,Easterwood Field,,,,,,,,,0.0168614921463004
GRC,transportation,international-aviation,international,3166806,Patras Araxos Agamemnon Airport,,,,,,,,,0.0168047041383622
RUS,transportation,international-aviation,international,3167390,Khrabrovo Airport,,,,,,,,,0.0166392434504231
MEX,transportation,international-aviation,international,3169517,Francisco Sarabia Tinoco International Airport,,,,,,,,,0.0165595168562796
ARG,transportation,domestic-aviation,domestic,3172735,Brigadier Mayor D Cesar Raul Ojeda Airport,,,,,,,,,0.0165199529651451
IDN,transportation,domestic-aviation,domestic,3172960,Frans Xavier Seda Airport,,,,,,,,,0.0163360888100174
RUS,transportation,international-aviation,international,3169797,Volgograd International Airport,,,,,,,,,0.0163292670691302
USA,transportation,domestic-aviation,domestic,3171344,Devils Lake Regional Airport,,,,,,,,,0.0163061405860976
USA,transportation,domestic-aviation,domestic,3171828,Hagerstown Regional Richard A Henson Field,,,,,,,,,0.0161067935731834
NGA,transportation,domestic-aviation,domestic,3172185,Yakubu Gowon Airport,,,,,,,,,0.0161030355218307
USA,transportation,domestic-aviation,domestic,3172205,John Murtha Johnstown Cambria County Airport,,,,,,,,,0.0160933582194167
BRA,transportation,international-aviation,international,3169233,Santarém - Maestro Wilson Fonseca International Airport,,,,,,,,,0.0160506357743109
GBR,transportation,domestic-aviation,domestic,3172538,Leeds Bradford Airport,,,,,,,,,0.0160048508426281
JPN,transportation,international-aviation,international,3166933,Hiroshima Airport,,,,,,,,,0.0157285789038191
JPN,transportation,international-aviation,international,3167469,Kumamoto Airport,,,,,,,,,0.0156771957420082
USA,transportation,domestic-aviation,domestic,3173995,Sheridan County Airport,,,,,,,,,0.015671669606572
PHL,transportation,international-aviation,international,3168068,Godofredo P. Ramos Airport,,,,,,,,,0.015625727087214
AUS,transportation,domestic-aviation,domestic,3173353,Onslow Airport,,,,,,,,,0.0155381449675715
USA,transportation,domestic-aviation,domestic,3172171,Jamestown Regional Airport,,,,,,,,,0.0155189187239196
USA,transportation,domestic-aviation,domestic,3174051,Salina Municipal Airport,,,,,,,,,0.0154169951534104
IDN,transportation,domestic-aviation,domestic,3173123,Nabire Airport,,,,,,,,,0.0152368505532063
ARG,transportation,international-aviation,international,3165904,San Carlos De Bariloche Airport,,,,,,,,,0.0151326986682983
RUS,transportation,international-aviation,international,3167374,Kemerovo Airport,,,,,,,,,0.0151159761354181
USA,transportation,domestic-aviation,domestic,3170794,Jack Brooks Regional Airport,,,,,,,,,0.0150840741665829
BRA,transportation,domestic-aviation,domestic,3170808,Dom Ricardo Weberberger Airport,,,,,,,,,0.0149823148891611
KIR,transportation,international-aviation,international,3169532,Bonriki International Airport,,,,,,,,,0.0148494843020084
USA,transportation,domestic-aviation,domestic,3170553,Watertown Regional Airport,,,,,,,,,0.0147277506243781
DEU,transportation,international-aviation,international,3169940,Hamburg-Finkenwerder Airport,,,,,,,,,0.014535349921557
USA,transportation,domestic-aviation,domestic,3174246,Waynesville-St. Robert Regional Airport-Forney Field,,,,,,,,,0.0143640325340131
THA,transportation,domestic-aviation,domestic,3172785,Mae Sot Airport,,,,,,,,,0.014351404309497
USA,transportation,domestic-aviation,domestic,3171875,Lea County Regional Airport,,,,,,,,,0.014262625251857
USA,transportation,international-aviation,international,3169568,Tucson International Airport / Morris Air National Guard Base,,,,,,,,,0.0142230493974416
CHN,transportation,domestic-aviation,domestic,3171778,Garze Gesar Airport,,,,,,,,,0.0141670911589676
FRA,transportation,domestic-aviation,domestic,3173754,Rodez-Marcillac Airport,,,,,,,,,0.0141563540229852
SAU,transportation,domestic-aviation,domestic,3173721,Rafha Domestic Airport,,,,,,,,,0.0140473156984292
FSM,transportation,domestic-aviation,domestic,3173564,Pohnpei International Airport,,,,,,,,,0.0138642184671794
USA,transportation,domestic-aviation,domestic,3171612,Northeast Wyoming Regional Airport,,,,,,,,,0.0137811687957084
AUS,transportation,domestic-aviation,domestic,3172568,Lord Howe Island Airport,,,,,,,,,0.0137443588761809
NPL,transportation,domestic-aviation,domestic,3174003,Simara Airport,,,,,,,,,0.013673668517239
CAN,transportation,domestic-aviation,domestic,3175141,Penticton Airport,,,,,,,,,0.0135427821793253
BRA,transportation,domestic-aviation,domestic,3173471,João Simões Lopes Neto International Airport,,,,,,,,,0.0134360976551837
BOL,transportation,domestic-aviation,domestic,3171765,Capitán de Av. Emilio Beltrán Airport,,,,,,,,,0.0134018339440351
BOL,transportation,domestic-aviation,domestic,3173783,Capitán Av. Selin Zeitun Lopez Airport,,,,,,,,,0.0132239602144445
FRA,transportation,domestic-aviation,domestic,3170870,Brive-Souillac,,,,,,,,,0.0132079189404915
IND,transportation,international-aviation,international,3169289,Sheikh ul Alam International Airport,,,,,,,,,0.0131565054104123
TWN,transportation,international-aviation,international,3169487,Tainan International Airport / Tainan Air Base,,,,,,,,,0.0130751819425269
CHN,transportation,domestic-aviation,domestic,3171935,Delingha Airport,,,,,,,,,0.0130551764877037
ITA,transportation,domestic-aviation,domestic,3173548,Parma Airport,,,,,,,,,0.0130507759619741
TUR,transportation,international-aviation,international,3167613,Zafer Airport,,,,,,,,,0.0128359489580815
MYS,transportation,domestic-aviation,domestic,3172570,Lahad Datu Airport,,,,,,,,,0.0127444627589471
IND,transportation,international-aviation,international,3165706,Biju Patnaik Airport,,,,,,,,,0.0126720056519894
USA,transportation,domestic-aviation,domestic,3174659,Vernal Regional Airport,,,,,,,,,0.0124133552851082
ESP,transportation,domestic-aviation,domestic,3172582,León Airport,,,,,,,,,0.0121615323955626
USA,transportation,domestic-aviation,domestic,3173511,Pierre Regional Airport,,,,,,,,,0.0121564765593317
IRN,transportation,domestic-aviation,domestic,3172355,Kashan Airport,,,,,,,,,0.0121360107310969
AUS,transportation,domestic-aviation,domestic,3172856,Mount Gambier Airport,,,,,,,,,0.0120567811503103
PER,transportation,domestic-aviation,domestic,3172103,Shumba Airport,,,,,,,,,0.012023572466923
USA,transportation,domestic-aviation,domestic,3171157,Clovis Municipal Airport,,,,,,,,,0.0119792001902146
RUS,transportation,international-aviation,international,3168261,Nizhnevartovsk Airport,,,,,,,,,0.0119326602073613
USA,transportation,domestic-aviation,domestic,3170956,Buchanan Field,,,,,,,,,0.0118600801151253
KAZ,transportation,international-aviation,international,3169675,Uralsk Airport,,,,,,,,,0.0117728771355021
ARG,transportation,domestic-aviation,domestic,3174653,Gobernador Castello Airport,,,,,,,,,0.011769115710684
USA,transportation,domestic-aviation,domestic,3171085,Canyonlands Regional Airport,,,,,,,,,0.0117480188546389
USA,transportation,domestic-aviation,domestic,3171674,Mid Delta Regional Airport,,,,,,,,,0.0117198081553113
FRA,transportation,domestic-aviation,domestic,3171217,Castres-Mazamet Airport,,,,,,,,,0.0116077391893573
TKM,transportation,international-aviation,international,3166217,Türkmenabat International Airport,,,,,,,,,0.0115900722489454
ITA,transportation,domestic-aviation,domestic,3171144,Cuneo International Airport,,,,,,,,,0.0115740648802173
VNM,transportation,domestic-aviation,domestic,3174683,Rach Gia Airport,,,,,,,,,0.0114806196799299
USA,transportation,domestic-aviation,domestic,3170962,Cedar City Regional Airport,,,,,,,,,0.0114690595332752
IDN,transportation,domestic-aviation,domestic,3172453,Rahadi Osman Airport,,,,,,,,,0.0114601899701149
CHN,transportation,international-aviation,international,3167103,Yinchuan Hedong International Airport,,,,,,,,,0.0114108476954602
USA,transportation,domestic-aviation,domestic,3173394,Southwest Oregon Regional Airport,,,,,,,,,0.0113482680670992
MYS,transportation,domestic-aviation,domestic,3173097,Mulu Airport,,,,,,,,,0.0113120956214032
RUS,transportation,domestic-aviation,domestic,3171629,Gelendzhik Airport,,,,,,,,,0.0113049255951391
USA,transportation,domestic-aviation,domestic,3170380,Adak Airport,,,,,,,,,0.0110277758325814
USA,transportation,domestic-aviation,domestic,3173984,Shenandoah Valley Regional Airport,,,,,,,,,0.0107631135688287
FIN,transportation,international-aviation,international,3167781,Lappeenranta Airport,,,,,,,,,0.0107470035234257
MDV,transportation,domestic-aviation,domestic,3171221,Dhaalu Atoll Airport,,,,,,,,,0.010614587926012
USA,transportation,international-aviation,international,3168454,Miami-Opa Locka Executive Airport,,,,,,,,,0.0106080048495977
NZL,transportation,domestic-aviation,domestic,3172348,Kerikeri Airport,,,,,,,,,0.010450824332102
CHN,transportation,domestic-aviation,domestic,3171334,Wudalianchi Dedu Airport,,,,,,,,,0.0104419710868663
USA,transportation,domestic-aviation,domestic,3172546,Liberal Mid-America Regional Airport,,,,,,,,,0.0103958871570628
SSD,transportation,international-aviation,international,3169917,Wau Airport,,,,,,,,,0.0103566396835493
ETH,transportation,domestic-aviation,domestic,3172152,Jimma Airport,,,,,,,,,0.0102635838114936
JPN,transportation,international-aviation,international,3166665,Mount Fuji Shizuoka Airport,,,,,,,,,0.0100995283397558
IDN,transportation,domestic-aviation,domestic,3173324,Oksibil Airport,,,,,,,,,0.0098739835725798
FRA,transportation,international-aviation,international,3166396,Deauville-Saint-Gatien Airport,,,,,,,,,0.0097927738693863
USA,transportation,domestic-aviation,domestic,3170494,Altoona Blair County Airport,,,,,,,,,0.0097225465331099
IND,transportation,domestic-aviation,domestic,3170685,Bhuj Airport,,,,,,,,,0.0097050533646491
USA,transportation,domestic-aviation,domestic,3170701,Eastern Sierra Regional Airport,,,,,,,,,0.0096066656952722
CHN,transportation,domestic-aviation,domestic,3173184,Xinyuan Nalati Airport,,,,,,,,,0.0095989235460278
USA,transportation,domestic-aviation,domestic,3170811,Brainerd Lakes Regional Airport,,,,,,,,,0.0093779541077968
DZA,transportation,international-aviation,international,3166512,Guemar Airport,,,,,,,,,0.0093636408460825
UKR,transportation,international-aviation,international,3169100,Simferopol International Airport,,,,,,,,,0.0092755451920988
ETH,transportation,domestic-aviation,domestic,3170573,Hawassa International Airport,,,,,,,,,0.0091572747371361
MDV,transportation,domestic-aviation,domestic,3173189,Maafaru International Airport,,,,,,,,,0.0091242284713806
BRA,transportation,domestic-aviation,domestic,3173278,Cacoal Airport,,,,,,,,,0.0090275559181037
EGY,transportation,international-aviation,international,3168128,Marsa Matruh International Airport,,,,,,,,,0.0089880616634539
ETH,transportation,domestic-aviation,domestic,3173983,Shire Inda Selassie Airport,,,,,,,,,0.0088995179948367
COL,transportation,international-aviation,international,3169160,Simón Bolívar International Airport,,,,,,,,,0.0088774969229546
USA,transportation,domestic-aviation,domestic,3172533,Laramie Regional Airport,,,,,,,,,0.0088498348938704
GRC,transportation,international-aviation,international,3167115,Ioannina Airport,,,,,,,,,0.0088265426471681
AUT,transportation,domestic-aviation,domestic,3172368,Klagenfurt Airport,,,,,,,,,0.0088186354555791
SSD,transportation,domestic-aviation,domestic,3174823,Wau Airport,,,,,,,,,0.0087183782595404
IDN,transportation,domestic-aviation,domestic,3173240,Ranai-Natuna Airport,,,,,,,,,0.0086695088522894
PER,transportation,international-aviation,international,3166124,Air Force Captain Jose A Quinones Gonzales International Airport,,,,,,,,,0.0085743752649315
SWE,transportation,domestic-aviation,domestic,3171784,Halmstad Airport,,,,,,,,,0.0084857545763517
RUS,transportation,domestic-aviation,domestic,3171981,Magas Airport,,,,,,,,,0.0084416855437636
MHL,transportation,international-aviation,international,3167583,Bucholz Army Air Field,,,,,,,,,0.0083740209014184
USA,transportation,domestic-aviation,domestic,3174282,Telluride Regional Airport,,,,,,,,,0.0083482590830108
MDV,transportation,domestic-aviation,domestic,3171975,Ifuru Airport,,,,,,,,,0.0082625786234195
MDV,transportation,domestic-aviation,domestic,3172656,Madivaru Airport,,,,,,,,,0.0082274581562445
USA,transportation,domestic-aviation,domestic,3170970,Jack Mc Namara Field Airport,,,,,,,,,0.0081778911640909
MEX,transportation,international-aviation,international,3166959,General Ignacio P. Garcia International Airport,,,,,,,,,0.00814153022926
THA,transportation,domestic-aviation,domestic,3174312,Sukhothai Airport,,,,,,,,,0.0081076056131328
CAN,transportation,domestic-aviation,domestic,3175044,Prince Rupert Airport,,,,,,,,,0.0079564189096676
NZL,transportation,domestic-aviation,domestic,3174799,Whangarei Airport,,,,,,,,,0.0078424330900119
AUS,transportation,domestic-aviation,domestic,3174794,Shellharbour Airport,,,,,,,,,0.0078204243953774
PHL,transportation,domestic-aviation,domestic,3174149,Surigao Airport,,,,,,,,,0.0077735367259705
IRN,transportation,domestic-aviation,domestic,3170372,Zabol Airport,,,,,,,,,0.0077240844222319
FRA,transportation,domestic-aviation,domestic,3174465,Tours-Val-de-Loire Airport,,,,,,,,,0.0077030984671386
TCA,transportation,domestic-aviation,domestic,3171626,JAGS McCartney International Airport,,,,,,,,,0.0076796798941053
NOR,transportation,international-aviation,international,3165877,Bodø Airport,,,,,,,,,0.0075749670770845
GRL,transportation,international-aviation,international,3169599,Narsarsuaq Airport,,,,,,,,,0.007535038808047
UZB,transportation,international-aviation,international,3165688,Andizhan Airport,,,,,,,,,0.0074886515403819
JPN,transportation,domestic-aviation,domestic,3174525,Kumejima Airport,,,,,,,,,0.0074833641821323
USA,transportation,domestic-aviation,domestic,3171322,Del Rio International Airport,,,,,,,,,0.0074793272536055
JPN,transportation,international-aviation,international,3168171,Matsuyama Airport,,,,,,,,,0.0072636731382211
VEN,transportation,domestic-aviation,domestic,3170771,Barinas Airport,,,,,,,,,0.007209307626143
IDN,transportation,domestic-aviation,domestic,3170722,Bajawa Soa Airport,,,,,,,,,0.0071981379303628
USA,transportation,domestic-aviation,domestic,3171211,Dubuque Regional Airport,,,,,,,,,0.0071698246252805
IDN,transportation,domestic-aviation,domestic,3170863,Muara Bungo Airport,,,,,,,,,0.0071429762552234
USA,transportation,international-aviation,international,3165595,Naples Municipal Airport,,,,,,,,,0.0070597329662871
PHL,transportation,domestic-aviation,domestic,3170833,Basco Airport,,,,,,,,,0.0070486837405807
USA,transportation,domestic-aviation,domestic,3170466,San Luis Valley Regional Airport/Bergman Field,,,,,,,,,0.0070220211508707
AUS,transportation,domestic-aviation,domestic,3174833,Whyalla Airport,,,,,,,,,0.007005917970549
IND,transportation,domestic-aviation,domestic,3173572,Pondicherry Airport,,,,,,,,,0.0069280667544671
RUS,transportation,international-aviation,international,3166834,Gagarin International Airport,,,,,,,,,0.006553609572275
FRA,transportation,international-aviation,international,3168848,Rodez-Marcillac Airport,,,,,,,,,0.0064644495870784
FJI,transportation,domestic-aviation,domestic,3174480,Matei Airport,,,,,,,,,0.006421142163375
TWN,transportation,domestic-aviation,domestic,3172850,Matsu Beigan Airport,,,,,,,,,0.0063615599798224
PER,transportation,domestic-aviation,domestic,3171925,Alferez Fap David Figueroa Fernandini Airport,,,,,,,,,0.0063049134919644
USA,transportation,domestic-aviation,domestic,3174485,Joslin Field Magic Valley Regional Airport,,,,,,,,,0.0062284372497303
CHL,transportation,domestic-aviation,domestic,3172711,María Dolores Airport,,,,,,,,,0.0062275245076709
USA,transportation,domestic-aviation,domestic,3171530,Florence Regional Airport,,,,,,,,,0.0061714485017908
RUS,transportation,domestic-aviation,domestic,3172065,Iturup Airport,,,,,,,,,0.0060697086129215
ZAF,transportation,domestic-aviation,domestic,3173738,Richards Bay Airport,,,,,,,,,0.0060676792019247
CAN,transportation,domestic-aviation,domestic,3175153,Sandspit Airport,,,,,,,,,0.0060205775073493
NGA,transportation,domestic-aviation,domestic,3170626,Sir Abubakar Tafawa Balewa International Airport,,,,,,,,,0.005955185853201
PER,transportation,domestic-aviation,domestic,3171999,General Jorge Fernandez Maldon Airport,,,,,,,,,0.0059079872814724
ITA,transportation,domestic-aviation,domestic,3173814,Federico Fellini International Airport,,,,,,,,,0.0059029552967853
GRC,transportation,international-aviation,international,3169799,Nea Anchialos National Airport,,,,,,,,,0.0059022574073218
USA,transportation,domestic-aviation,domestic,3170504,Alpena County Regional Airport,,,,,,,,,0.005847597788505
FIN,transportation,domestic-aviation,domestic,3172233,Kajaani Airport,,,,,,,,,0.0057555445014436
RUS,transportation,domestic-aviation,domestic,3172382,Kostroma Sokerkino Airport,,,,,,,,,0.005681469169912
KAZ,transportation,domestic-aviation,domestic,3174269,Taldykorgan Airport,,,,,,,,,0.0056691928705464
THA,transportation,domestic-aviation,domestic,3174270,Trat Airport,,,,,,,,,0.0056187881803045
IDN,transportation,domestic-aviation,domestic,3172505,Sangia Nibandera Airport,,,,,,,,,0.0055764304979481
IND,transportation,domestic-aviation,domestic,3172418,Kishangarh Airport Ajmer,,,,,,,,,0.0055172154488762
BRA,transportation,domestic-aviation,domestic,3173878,General Leite de Castro Airport,,,,,,,,,0.0054533796602355
PRT,transportation,international-aviation,international,3168763,Porto Santo Airport,,,,,,,,,0.0054465462231948
SYR,transportation,international-aviation,international,3167812,Bassel Al-Assad International Airport,,,,,,,,,0.0054346082283863
EGY,transportation,international-aviation,international,3169355,Taba International Airport,,,,,,,,,0.0053653106636626
CAN,transportation,domestic-aviation,domestic,3175058,Lethbridge County Airport,,,,,,,,,0.0052756645180582
LAO,transportation,domestic-aviation,domestic,3174853,Xieng Khouang Airport,,,,,,,,,0.0052668104897827
USA,transportation,domestic-aviation,domestic,3174164,Grant County Airport,,,,,,,,,0.0052332218491438
IDN,transportation,domestic-aviation,domestic,3174191,Mathilda Batlayeri Airport,,,,,,,,,0.0052226229978756
YEM,transportation,domestic-aviation,domestic,3170376,Aden International Airport,,,,,,,,,0.0051842899890305
RUS,transportation,domestic-aviation,domestic,3174546,Ust-Kuyga Airport,,,,,,,,,0.0051578966001956
ROU,transportation,international-aviation,international,3166751,Brașov-Ghimbav International Airport (U.C.),,,,,,,,,0.0051474792668478
SWE,transportation,international-aviation,international,3167461,Kalmar Airport,,,,,,,,,0.005115814697286
IND,transportation,international-aviation,international,3166805,Mopa International Airport,,,,,,,,,0.0050014767850798
NGA,transportation,domestic-aviation,domestic,3171269,Katsina Airport,,,,,,,,,0.0049844214034587
BRA,transportation,international-aviation,international,3168570,Lauro Kurtz Airport,,,,,,,,,0.0049611346577976
RUS,transportation,international-aviation,international,3168962,Saratov,,,,,,,,,0.0049532091292088
JPN,transportation,international-aviation,international,3166962,Iwate Hanamaki Airport,,,,,,,,,0.0048132302420218
RUS,transportation,international-aviation,international,3168028,Murmansk Airport,,,,,,,,,0.0048122012374829
BRA,transportation,domestic-aviation,domestic,3170983,Cabo Frio Airport,,,,,,,,,0.0044963605170079
USA,transportation,domestic-aviation,domestic,3171366,Pangborn Memorial Airport,,,,,,,,,0.0044778803288179
HRV,transportation,international-aviation,international,3168476,Osijek Airport,,,,,,,,,0.0044104395474966
TWN,transportation,domestic-aviation,domestic,3171922,Hualien Airport,,,,,,,,,0.0043892536013001
RUS,transportation,international-aviation,international,3169705,Yuzhno-Sakhalinsk Airport,,,,,,,,,0.0043619560297255
IDN,transportation,domestic-aviation,domestic,3175212,Stevanus Rumbewas Airport,,,,,,,,,0.0043188670238182
IRN,transportation,domestic-aviation,domestic,3171613,Gachsaran Airport,,,,,,,,,0.0043011717956342
IRQ,transportation,international-aviation,international,3167129,Al Asad Air Base,,,,,,,,,0.0042855590507284
ETH,transportation,domestic-aviation,domestic,3171621,Gode Airport,,,,,,,,,0.0041912345688363
CAN,transportation,domestic-aviation,domestic,3175169,Bathurst Airport,,,,,,,,,0.0041488109861847
GRL,transportation,international-aviation,international,3169407,Thule Air Base,,,,,,,,,0.0041355600131356
IRN,transportation,domestic-aviation,domestic,3173224,Nowshahr Airport,,,,,,,,,0.0041336073313585
USA,transportation,domestic-aviation,domestic,3173012,Massena International Airport Richards Field,,,,,,,,,0.0041302757374091
AFG,agriculture,enteric-fermentation-cattle-pasture,,21090237,Afghanistan,29567.4029899538,27814.2660014927,,,,,,,
AGO,agriculture,enteric-fermentation-cattle-pasture,,21090238,Angola,122368.997067928,124616.404048115,123842.705990881,124710.086006373,123980.500999778,125309.750051111,124514.507031351,124914.562024981,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090241,Argentina,2006209.35238054,2192017.79943965,2265544.51260519,2225685.44895812,2210203.52124262,2174235.89593361,2246591.87254399,2210419.90514898,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090475,Buenos Aires,197187.759253296,215451.028439079,222677.816675009,218758.332769182,217237.364595739,213702.348163172,220812.81216231,217257.795069576,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090477,Chaco,33776.6351340143,36904.1280522113,38141.7359439794,37470.8617177141,37208.6511434408,36604.5968374198,37822.5573661758,,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090478,Chubut,417739.331768037,456428.528556469,471740.102098492,463440.650018523,460216.732179355,452728.583605639,467794.489812389,460261.544460856,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090480,Córdoba,35604.1162891945,38901.6427115572,40207.6237686147,39499.1778763418,39225.1844827287,38585.8085748619,39871.0031884188,39229.4033530525,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090481,Corrientes,85279.3157388705,93178.8221701954,96304.0553889018,94609.5351075789,93950.56758867,92422.7348556435,95498.9748417048,93960.2777865197,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090482,Entre Ríos,45128.7448320833,49307.4889156017,50961.1866995323,50064.3415694569,49717.0160256079,48906.6985634156,50533.9044331629,49721.6236727667,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090483,Formosa,34616.2873799347,37823.0767039247,39092.2532367567,38403.0942244944,38136.4005778355,37515.7283880776,38765.0463767021,,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090485,La Pampa,77428.7421323145,84600.1980334508,87438.1267518044,85899.7869894514,85302.4003664341,83913.9958925992,86707.7524002922,85311.0714864902,
ARG,agriculture,enteric-fermentation-cattle-pasture,,21090487,Mendoza,66476.071068555,72633.5077520181,75069.2386439422,73748.9528601117,73236.6737937009,72044.7287345143,74443.1629220066,73242.9698440647,
