iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,agriculture,synthetic-fertilizer-application,,10625348,Yantai,2229.2194310600094,2571.384704183869,2608.7811783809884,2608.7811783809884
USA,manufacturing,other-chemicals,nitric_acid_production,3674813,VERDIGRIS PLT,2546.654362002439,2546.654362002439,2546.6543620024395,2546.6543620024395
CHN,agriculture,synthetic-fertilizer-application,,10624952,Shenyang,2170.508515372369,2492.0495852413883,2538.8409109415097,2538.8409109415097
CHN,agriculture,synthetic-fertilizer-application,,10625003,Weinan,2127.7899757129585,2494.84635349876,2526.125500111899,2526.125500111899
CHN,agriculture,synthetic-fertilizer-application,,10625525,Tacheng,2105.919522156309,2495.063113474969,2525.2982530525896,2525.2982530525896
CHN,agriculture,synthetic-fertilizer-application,,10625313,Qingdao,2109.3185144303893,2445.078860728859,2481.051413110079,2481.051413110079
ETH,agriculture,manure-left-on-pasture-cattle,,20468251,Debub Omo,2384.2522499999986,2512.674079999999,2448.4708299999998,2448.4708299999998
CHN,agriculture,synthetic-fertilizer-application,,10624517,Beijing,2079.554656330989,2396.0903248322793,2440.247549969979,2440.247549969979
CHN,agriculture,synthetic-fertilizer-application,,10624740,Hengshui,2055.296579351699,2388.965893492589,2427.811091736709,2427.811091736709
ETH,agriculture,manure-left-on-pasture-cattle,,20468214,Agnuak,2357.461329999999,2484.453019999999,2420.960239999999,2420.960239999999
CHN,agriculture,synthetic-fertilizer-application,,10624954,Tieling,2042.9797115497888,2345.8235782171187,2389.281898273119,2389.281898273119
IND,agriculture,manure-left-on-pasture-cattle,,20494093,Chamba,2350.120719999999,2365.575739999999,2357.8493399999993,2357.8493399999993
CHN,agriculture,synthetic-fertilizer-application,,10624760,Heihe,1980.130028483289,2313.096216801119,2336.4588747869293,2336.4588747869293
CHN,agriculture,synthetic-fertilizer-application,,10625487,Tianjin,1986.0429685560296,2302.8143950657586,2335.4981920234486,2335.4981920234486
CHN,agriculture,synthetic-fertilizer-application,,10624727,Zunyi,1929.8592001571296,2314.989037503919,2331.0930242139684,2331.0930242139684
IDN,agriculture,manure-left-on-pasture-cattle,,20487733,Sumba Timur,2347.2157899999993,2300.525029999999,2323.877519999999,2323.877519999999
ETH,agriculture,manure-left-on-pasture-cattle,,20468195,Afar Zone 3,2259.5693199999996,2381.266179999999,2320.415529999999,2320.415529999999
CHN,agriculture,synthetic-fertilizer-application,,10625508,Ili Kazakh,1941.0756747926598,2269.982942165679,2301.6178293674798,2301.6178293674798
CHN,agriculture,synthetic-fertilizer-application,,10624802,Xinxiang,1939.368298043419,2258.912593879489,2285.875351688169,2285.875351688169
CHN,agriculture,synthetic-fertilizer-application,,10624912,Jilin,1954.9554573179494,2235.5138914768095,2276.741687945559,2276.741687945559
CHN,agriculture,synthetic-fertilizer-application,,10624500,Fuyang,1909.3996047779192,2260.817122974769,2275.9288652773093,2275.9288652773093
CHN,agriculture,synthetic-fertilizer-application,,10624959,Baynnur,1931.6098862214994,2243.594718267429,2273.987668678489,2273.987668678489
CHN,agriculture,synthetic-fertilizer-application,,10624832,Xiangfan,1901.9918842275886,2268.886970781889,2272.072338420759,2272.072338420759
CHN,agriculture,synthetic-fertilizer-application,,10624821,Jingzhou,1952.1054564581498,2294.793671714109,2265.472920411959,2265.472920411959
IND,agriculture,synthetic-fertilizer-application,,10626786,Ganganagar,1915.6053747235892,2188.4380339759796,2252.862025224739,2252.862025224739
IND,agriculture,synthetic-fertilizer-application,,10626949,Barddhaman,1846.5573024788594,2180.9053075625393,2251.440199665749,2251.440199665749
CHN,agriculture,synthetic-fertilizer-application,,10625006,Xianyang,1904.7000604815394,2217.505470265959,2251.248537286829,2251.248537286829
CHN,agriculture,synthetic-fertilizer-application,,10625416,Yuncheng,1876.5417894136792,2204.2604600341792,2227.4048005302293,2227.4048005302293
CHN,agriculture,synthetic-fertilizer-application,,10625019,Jinan,1866.3103964392396,2164.1423839614295,2197.829818109349,2197.829818109349
ARG,agriculture,manure-left-on-pasture-cattle,,20372309,Lago Argentino,2192.830769999999,2192.864249999999,2192.840149999999,2192.840149999999
CHN,agriculture,synthetic-fertilizer-application,,10624841,Changde,1900.294232797169,2225.2693222106186,2191.6843300878486,2191.6843300878486
CHN,agriculture,synthetic-fertilizer-application,,10625012,Binzhou,1835.8504501658497,2127.6006812939695,2163.475451858549,2163.475451858549
