iso3_country,sector,subsector,asset_type,asset_id,asset_name,2015,2016,2017,2018,2019,2020,2021,2022,2023
BRA,forestry-and-land-use,net-forest-land,,8295150,Maranhão,,18473722.89079,,,28201589.49898,,45549261.35899,,
BRA,forestry-and-land-use,net-forest-land,,8295153,Mato Grosso,,120902996.2942,,76285688.3261,,54619346.5786,187679422.0566,,
BRA,forestry-and-land-use,net-forest-land,,8295156,Mato Grosso do Sul,,35831738.35479,,39957720.36203,,6718823.81658,45004748.61746,,
BRA,forestry-and-land-use,net-forest-land,,8295159,Minas Gerais,,,,,18459714.56703,,114732523.79291,,
BRA,forestry-and-land-use,net-forest-land,,8295161,Pará,,43976927.226,133803837.376,,27758846.0775,94069634.8973,130908227.5225,,
BRA,forestry-and-land-use,net-forest-land,,8295167,Paraná,,28986987.93061,,5438254.3901,,,63331433.73911,,
BRA,forestry-and-land-use,net-forest-land,,8295170,Pernambuco,,,5098213.444656,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8295172,Piauí,,,,,,,39944259.81926,,
BRA,forestry-and-land-use,net-forest-land,,8295175,Rio de Janeiro,,,,,,,18754818.73594,,
BRA,forestry-and-land-use,net-forest-land,,8295181,Rio Grande do Sul,,20972509.77706,,,10481761.57391,9157915.7828,19486344.84272,,
BRA,forestry-and-land-use,net-forest-land,,8295184,Rondônia,,34553743.44098,,49384166.87492,8081215.64111,,82533048.29249,,
BRA,forestry-and-land-use,net-forest-land,,8295187,Roraima,,29466232.94247,,23918489.01244,53224069.63909,,,20689582.31874,
BRA,forestry-and-land-use,net-forest-land,,8295190,Santa Catarina,,26263009.39676,,,9438631.66902,,38561037.99468,,
BRA,forestry-and-land-use,net-forest-land,,8295192,São Paulo,,30910887.60883,,10964432.33986,,,72704785.13331,,
BRA,forestry-and-land-use,net-forest-land,,8295198,Tocantins,,38880094.98243,,,25356439.7729,,18075959.7319,,
BRA,forestry-and-land-use,net-forest-land,,8301293,Amarante do Maranhão,,,4629412.769668,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302513,Aripuanã,,,,,7670005.60583,,,,
BRA,forestry-and-land-use,net-forest-land,,8302514,Barão de Melgaço,,,,,,13953408.813457,,,
BRA,forestry-and-land-use,net-forest-land,,8302518,Brasnorte,,3645752.631436,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302519,Cáceres,,4708525.510905,,7569806.541008,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302523,Campos de Júlio,,5515793.1405735,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302532,Colniza,,6706548.71102,,,,7093745.31501,8937034.80064,,
BRA,forestry-and-land-use,net-forest-land,,8302533,Comodoro,,7092574.176879,,14249170.19447,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302544,Gaúcha do Norte,,,11899647.275566,,,,7028170.149805,,
BRA,forestry-and-land-use,net-forest-land,,8302558,Juína,,5055888.245177,,6343776.369361,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302564,Marcelândia,,,,6194077.307577,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302576,Nova Maringá,,,,,,,7644207.665975,,
BRA,forestry-and-land-use,net-forest-land,,8302582,Nova Ubiratã,,,,,,,7238112.792147,,
BRA,forestry-and-land-use,net-forest-land,,8302589,Paranatinga,,7403638.965821,,,,,7068674.939618,,
BRA,forestry-and-land-use,net-forest-land,,8302593,Poconé,,23581675.250968,,28793614.089134,,9023027.33425,,,
BRA,forestry-and-land-use,net-forest-land,,8302603,Querência,,,9973415.194889,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302608,Rondolândia,,,,,6251089.035605,,,,
BRA,forestry-and-land-use,net-forest-land,,8302625,Sapezal,,8650855.716576,,4582032.889216,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302639,Vila Bela da Santíssima Trindade,,,,4361849.397377,,,,,
BRA,forestry-and-land-use,net-forest-land,,8302666,Corumbá,,21219002.806891,,11457523.959589,,,7691750.892768,,
BRA,forestry-and-land-use,net-forest-land,,8302718,Três Lagoas,,,,4616193.3559866,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305504,Altamira,,,22396526.02452,,,32102188.32939,34294093.24307,,
BRA,forestry-and-land-use,net-forest-land,,8305514,Anapu,,,4745597.143162,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305630,Itaituba,,,7706421.78431,,,7339753.72385,17627657.11171,,
BRA,forestry-and-land-use,net-forest-land,,8305631,Itupiranga,,4068431.44064,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305632,Jacareacanga,,,,,,,18348321.12146,,
BRA,forestry-and-land-use,net-forest-land,,8305645,Moju,,4378299.149822,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305649,Nova Esperança do Piriá,,4454134.4138104,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305652,Novo Progresso,,,,,,,13884021.02152,,
BRA,forestry-and-land-use,net-forest-land,,8305653,Novo Repartimento,,5000389.930407,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305659,Pacajá,,6073443.9003,6730145.269901,,,,8553657.427904,,
BRA,forestry-and-land-use,net-forest-land,,8305661,Paragominas,,5656657.382247,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305668,Portel,,,7252891.22292,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305692,São Félix do Xingu,,,32108468.79346,8504936.92849,,8295830.1635,,,
BRA,forestry-and-land-use,net-forest-land,,8305701,Senador José Porfírio,,,6711509.322948,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305711,Ulianópolis,,3718343.543002,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8305712,Uruará,,3857941.619559,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308128,Candeias do Jamari,,,,,,,10760612.694447,,
BRA,forestry-and-land-use,net-forest-land,,8308135,Cujubim,,,,,,,7201612.104685,,
BRA,forestry-and-land-use,net-forest-land,,8308138,Guajará-Mirim,,,,7265716.90096,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308147,Nova Mamoré,,5805702.831613,,,,,7416318.317158,,
BRA,forestry-and-land-use,net-forest-land,,8308153,Pimenteiras do Oeste,,,,4144847.2619602,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308154,Porto Velho,,4717720.95492,5618092.32329,,,,33319540.66964,,
BRA,forestry-and-land-use,net-forest-land,,8308161,São Francisco do Guaporé,,,,,,,,6855892.269966,
BRA,forestry-and-land-use,net-forest-land,,8308169,Vilhena,,3961744.082092,,3921951.247273,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308170,Alto Alegre,,,,6417970.723,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308175,Caracaraí,,15274163.80622,,,12084443.8919,,,9207680.16905,
BRA,forestry-and-land-use,net-forest-land,,8308176,Caroebe,,4367550.399555,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8308177,Iracema,,,,,8199717.209674,,,,
BRA,forestry-and-land-use,net-forest-land,,8308178,Mucajaí,,4586746.725543,,6756609.005245,14445391.758873,,,,
BRA,forestry-and-land-use,net-forest-land,,8308181,Rorainópolis,,4019186.14089,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8309264,Lagoa da Confusão,,5377915.4628679,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397138,Apuí,,,,,,10681605.46845,12895831.23378,,
BRA,forestry-and-land-use,net-forest-land,,8397139,Atalaia do Norte,,,4185459.0248,,,6755394.03385,,,
BRA,forestry-and-land-use,net-forest-land,,8397141,Barcelos,,17012374.4864,,,18497688.05576,,,10544554.11963,
BRA,forestry-and-land-use,net-forest-land,,8397146,Boca do Acre,,4469513.19682,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397153,Coari,,,6545376.86774,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397157,Fonte Boa,,,4332753.444644,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397159,Humaitá,,4570982.65806,,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397167,Jutaí,,,,5275633.60027,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397168,Lábrea,,7778335.50898,4706999.18636,,,,30728715.14558,,
BRA,forestry-and-land-use,net-forest-land,,8397172,Manicoré,,5740302.97262,,,,9198615.1696,,,
BRA,forestry-and-land-use,net-forest-land,,8397178,Novo Aripuanã,,6693429.70533,6040142.57134,,,,,,
BRA,forestry-and-land-use,net-forest-land,,8397183,Santa Isabel do Rio Negro,,,,,7912479.06989,,,,
BRA,forestry-and-land-use,net-forest-land,,8397185,São Gabriel da Cachoeira,,,,10079435.59544,9382102.56486,,,,
BRA,forestry-and-land-use,net-forest-land,,8397190,Tapauá,,,6385064.13649,,,6643625.23649,,,
BRA,forestry-and-land-use,net-forest-land,,8397194,Urucará,,4633823.67376,,,5964521.14871,,,,
BRA,forestry-and-land-use,net-wetland,,4547453,Brazil,,63592725.743222,,28784089.709911,12944842.029677,,14737914.631315,,
BRA,forestry-and-land-use,net-wetland,,4552630,Amazonas,,,4869469.23296,,,,,,
BRA,forestry-and-land-use,net-wetland,,4552646,Mato Grosso,,19491761.477733,,23341963.745467,,9519934.994731,,,
BRA,forestry-and-land-use,net-wetland,,4552647,Mato Grosso do Sul,,35571780.614678,,20945399.086395,7594841.436023,,7700830.021301,,
BRA,forestry-and-land-use,net-wetland,,4565130,Cáceres,,8808581.8521529,,5969003.3997601,,,,,
BRA,forestry-and-land-use,net-wetland,,4567426,Poconé,,10548159.6709297,,15421611.5826651,,,,,
BRA,forestry-and-land-use,net-wetland,,4567499,Corumbá,,35026396.213345,,19552544.293414,7290130.460099,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143749,Petrobras REPLAN Paulinia Refinery,5545249.795,4694316.323,4595040.751,4056116.218,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143751,Petrobras REDUC (Duque de Caxias) Refinery,3374657.362,,,,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143752,Petrobras REVAP (Henrique Lage) Sao Jose dos Campos Refinery,3524367.216,,,,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143754,Petrobras REFAP Canoas Refinery,2471144.672,,,,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143755,Petrobras RPBC Cubatao Refinery,2226609.253,,,,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143757,Petrobras RNEST Refinery,2336234.015,,,,,,,,
BRA,fossil-fuel-operations,oil-and-gas-refining,Hydroskimming,3143753,Petrobras REPAR (Pres. Getulio Vargas) Araucaria Refinery,1485768.283,,,,,,,,
BRA,power,electricity-generation,coal,25450359,Jorge Lacerda power station,,,,,6960000.0,,7749000.0,,
BRA,power,electricity-generation,coal,25453967,Porto do Pecém power station,,,,,8812000.0,7334000.0,9810000.0,,
BTN,forestry-and-land-use,net-forest-land,,8290357,Bhutan,,5976826.04945,,,,,,,
BWA,forestry-and-land-use,net-shrubgrass,,4555628,Botswana,,,,35950442.82182,,,10933784.32199,,
BWA,forestry-and-land-use,net-shrubgrass,,4562444,Central,,,,4402928.768347,,,,,
BWA,forestry-and-land-use,net-shrubgrass,,4562457,Ghanzi,,,,14139438.482902,,,,,
BWA,forestry-and-land-use,net-shrubgrass,,4562463,Kgalagadi,,,,4710913.885107,,,11566481.443066,,
BWA,forestry-and-land-use,net-shrubgrass,,4562470,Kweneng,,,,3929589.436355,,,,,
BWA,forestry-and-land-use,net-shrubgrass,,4562480,North-West,,,,6126873.998255,,,,,
BWA,forestry-and-land-use,net-shrubgrass,,4621469,Ghanzi,,,,14139438.482902,,,,,
BWA,forestry-and-land-use,net-forest-land,,8290358,Botswana,,,6948308.222026,6443418.420756,,,,,
BWA,forestry-and-land-use,net-forest-land,,8295311,Central,,,6737256.255969,,,,,,
CAF,forestry-and-land-use,net-shrubgrass,,4555630,Central African Republic,,,10123902.443549,12956247.455943,,18186996.91205,,,
CAF,forestry-and-land-use,net-shrubgrass,,4562564,Vakaga,,,5366999.1967475,,,,,,
CAF,forestry-and-land-use,net-shrubgrass,,4621537,Birao,,,4848047.0030496,,,,,,
CAF,forestry-and-land-use,net-forest-land,,8290359,Central African Republic,,,49251913.967,155173031.957,,114646625.5637,58618406.5023,,
CAF,forestry-and-land-use,net-forest-land,,8295355,Bamingui-Bangoran,,,16359607.956307,9161643.022582,,23434057.404126,,,
CAF,forestry-and-land-use,net-forest-land,,8295363,Haut-Mbomou,,,,23686196.194124,,12284233.400728,8578089.254462,,
CAF,forestry-and-land-use,net-forest-land,,8295365,Haute-Kotto,,,7464243.92502,13992834.25894,,,10045534.73308,,
CAF,forestry-and-land-use,net-forest-land,,8295368,Kémo,,,7029083.674512,8251787.179446,,,,,
CAF,forestry-and-land-use,net-forest-land,,8295371,Lobaye,,,10683962.385052,11011572.515808,,,,,
CAF,forestry-and-land-use,net-forest-land,,8295373,Mambéré-Kadéï,,8814094.048465,,15120361.345476,,14802410.059297,,6889746.556947,
CAF,forestry-and-land-use,net-forest-land,,8295376,Mbomou,,,,15029974.77815,,11743276.07209,,,
CAF,forestry-and-land-use,net-forest-land,,8295379,Nana-Grébizi,,,7741380.106136,,,,16789192.687454,,
CAF,forestry-and-land-use,net-forest-land,,8295382,Nana-Mambéré,,17116134.206635,4639839.377539,19858628.227861,,9630504.915254,,,
CAF,forestry-and-land-use,net-forest-land,,8295384,Ombella-M'Poko,,,9841955.813978,12937532.477598,,6784084.835272,,,
CAF,forestry-and-land-use,net-forest-land,,8295387,Ouaka,,,,8806184.810453,,,,,
CAF,forestry-and-land-use,net-forest-land,,8295391,Ouham,,3686356.42782,8183057.727223,,,9372726.88426,16808673.071862,,
CAF,forestry-and-land-use,net-forest-land,,8295393,Ouham-Pendé,,,,14545646.984483,,6373741.92455,,,
CAF,forestry-and-land-use,net-forest-land,,8295396,Sangha-Mbaéré,,,,,,,,7696070.79607,
CAF,forestry-and-land-use,net-forest-land,,8295407,Vakaga,,,7801625.3353923,,,9409211.9706923,,,
CAF,forestry-and-land-use,net-forest-land,,8309607,Bamingui,,,6300840.182221,5524606.707107,,11625749.168523,,,
CAF,forestry-and-land-use,net-forest-land,,8309608,Ndélé,,,10058767.774086,,,11808308.235603,,,
CAF,forestry-and-land-use,net-forest-land,,8309614,Djemah,,,,14078875.330928,,15163906.414127,,,
CAF,forestry-and-land-use,net-forest-land,,8309615,Obo,,,,6326835.193987,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309617,Bria,,,,5077688.157142,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309618,Ouadda,,,9018529.97632,,12843567.533872,,,,
CAF,forestry-and-land-use,net-forest-land,,8309619,Yalinga,,,,16621244.160669,,10183016.848669,6900504.423203,,
CAF,forestry-and-land-use,net-forest-land,,8309621,Sibut,,,6215439.56315,6284379.323465,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309622,Boda,,4562020.172189,,11599010.304799,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309623,M'Baïki,,,6139763.055855,,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309625,Berbérati,,6466265.207803,,6754578.101113,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309626,Carnot,,,,6004268.67285,,8142735.003601,,,
CAF,forestry-and-land-use,net-forest-land,,8309631,Rafaï,,,,13312839.527784,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309632,Kaga-Bandoro,,,,,,,10378114.060625,,
CAF,forestry-and-land-use,net-forest-land,,8309634,Baboua,,11106581.291986,,9926447.882011,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309635,Baoro,,,,5125878.986098,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309636,Bouar,,5488913.6841255,,4806301.3597511,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309639,Damara,,,,5965567.051493,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309640,Yaloké,,,5272142.632296,5159047.816636,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309645,Kouango,,,,4068899.139524,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309646,Batangafo,,,4379827.712186,,,,6980565.613286,,
CAF,forestry-and-land-use,net-forest-land,,8309648,Bouca,,6345193.04386,,,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309651,Bocaranga,,,,8656436.4741123,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309652,Bozoum,,6022072.887829,,4822133.423113,,,,,
CAF,forestry-and-land-use,net-forest-land,,8309655,Nola,,,,,,,,6958588.967057,
CAF,forestry-and-land-use,net-forest-land,,8309656,Birao,,,5464410.9601254,,,,,,
CAN,transportation,domestic-aviation,domestic,3175150,Toronto Lester B. Pearson International Airport,1503869.0166264188,,,,,,,,
CAN,agriculture,cropland-fires,,10720482,Canada,5434425.46509622,6050342.07678152,5879995.50777889,5988073.41988213,6125889.18581983,6487255.64668513,,,
CAN,agriculture,cropland-fires,,10722636,Saskatchewan,2368653.22505489,,,,,,,,
CAN,forestry-and-land-use,net-shrubgrass,,4555632,Canada,,22979552.8174,,92506361.528,,246415166.65,,152970978.2497,
CAN,forestry-and-land-use,net-shrubgrass,,4562568,Alberta,,,,5783950.864714,,,,,
CAN,forestry-and-land-use,net-shrubgrass,,4562571,British Columbia,,,,10763473.940511,,10064862.762587,,,
CAN,forestry-and-land-use,net-shrubgrass,,4562575,Manitoba,,7204842.57274,13365382.187,,,83473789.87268,,,
CAN,forestry-and-land-use,net-shrubgrass,,4562580,Newfoundland and Labrador,,,,,,,8630985.814458,12844532.354455,
CAN,forestry-and-land-use,net-shrubgrass,,4562583,Northwest Territories,,11241879.99393,,27720303.9878,,28205705.30165,,7818796.28256,
CAN,forestry-and-land-use,net-shrubgrass,,4562602,Nunavut,,47639324.95583,,9470518.34816,,18986766.92532,,30951467.18755,
CAN,forestry-and-land-use,net-shrubgrass,,4562605,Ontario,,,,25935309.72978,,88476371.96865,,64851540.1258,
CAN,forestry-and-land-use,net-shrubgrass,,4562612,Québec,,,,5512874.31084,,10641314.70731,,46911185.45742,
CAN,forestry-and-land-use,net-shrubgrass,,4562616,Saskatchewan,,,,10707602.227974,,22113812.378368,,9788272.427883,
CAN,forestry-and-land-use,net-shrubgrass,,4562620,Yukon,,4937421.83551,,,,12596239.33377,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621546,Division No. 16,,3931791.3211731,,,,,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621552,Division No. 4,,,4666659.8130742,,,,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621579,Peace River,,,,4099057.090124,,,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621599,Division No. 21,,,,,,7593835.1381519,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621600,Division No. 22,,,,,,16543192.6335943,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621601,Division No. 23,,9623216.781073,6746224.606015,,,66420565.38103,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621626,Division No. 10,,,,,,,8146661.436656,,
CAN,forestry-and-land-use,net-shrubgrass,,4621629,Division No. 3,,,,,,,,8889695.260896,
CAN,forestry-and-land-use,net-shrubgrass,,4621642,Division No. 9,,,,,,,,8105473.1806459,
CAN,forestry-and-land-use,net-shrubgrass,,4621644,Fort Smith,,,16582165.32684,7434207.4569,,20513190.29484,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621647,Inuvik,,20924420.12706,,20286096.5309,,7692515.00678,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621700,Baffin,,8791329.740755,,,,,,11265034.7025,
CAN,forestry-and-land-use,net-shrubgrass,,4621703,Keewatin,,20149623.101738,,,14792567.38774,,,16339853.74692,
CAN,forestry-and-land-use,net-shrubgrass,,4621705,Kitikmeot,,18698174.240511,,16941989.843425,,13946131.844372,,,
CAN,forestry-and-land-use,net-shrubgrass,,4621719,Cochrane,,9598659.184911,,,,13508286.696944,,13268588.905254,
CAN,forestry-and-land-use,net-shrubgrass,,4621768,Kenora,,,,27920678.40946,,74091403.278126,,50713755.434463,
CAN,forestry-and-land-use,net-shrubgrass,,4622410,Minganie--Basse-Côte-Nord,,,,7991413.343987,,,,8345351.430887,
CAN,forestry-and-land-use,net-shrubgrass,,4622440,Nord-du-Québec,,,,,,18083584.33659,,39273780.64945,
CAN,forestry-and-land-use,net-shrubgrass,,4622584,Division No. 18,,12346679.689431,,12382514.990603,,23479806.860705,,,
CAN,forestry-and-land-use,net-shrubgrass,,4622654,Yukon,,4937421.83551,,,,12596239.33377,,,
CAN,forestry-and-land-use,net-forest-land,,8290360,Canada,,,,1503118272.377,,520097560.7548,,,
CAN,forestry-and-land-use,net-forest-land,,8295410,Alberta,,43808207.38195,,148058008.17676,,57174185.55672,,,
CAN,forestry-and-land-use,net-forest-land,,8295413,British Columbia,,57935713.8389,,159408828.0963,,32325793.4858,21395054.9331,,
CAN,forestry-and-land-use,net-forest-land,,8295416,Manitoba,,,71314413.54999,,,256738257.63339,,,
CAN,forestry-and-land-use,net-forest-land,,8295418,New Brunswick,,13360166.30698,,24640023.18881,,7329518.15244,,,
CAN,forestry-and-land-use,net-forest-land,,8295421,Newfoundland and Labrador,,,,295706716.15587,,,177296673.31025,,
CAN,forestry-and-land-use,net-forest-land,,8295423,Northwest Territories,,,,88198987.42682,,64755698.55559,,14938250.99056,
CAN,forestry-and-land-use,net-forest-land,,8295426,Nova Scotia,,10416139.73774,,11782003.39441,,,,,
CAN,forestry-and-land-use,net-forest-land,,8295431,Ontario,,16912026.8781,,59942974.1625,,225917481.091,,136137834.8511,
CAN,forestry-and-land-use,net-forest-land,,8295437,Québec,,,,655786327.104,,,35577069.5506,47825020.5719,
CAN,forestry-and-land-use,net-forest-land,,8295439,Saskatchewan,,,28356382.20601,40795412.65937,,104951630.56076,,34217497.53098,
CAN,forestry-and-land-use,net-forest-land,,8295442,Yukon,,12292057.49471,,26983716.7586,,44485487.93087,,,
CAN,forestry-and-land-use,net-forest-land,,8309661,Division No. 12,,,,,,7205868.127099,,,
CAN,forestry-and-land-use,net-forest-land,,8309662,Division No. 13,,,,9065563.761742,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309663,Division No. 14,,,,10834171.692289,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309664,Division No. 15,,,,6739068.885413,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309665,Division No. 16,,28092087.52497,10024239.225724,,,16264004.080969,,,
CAN,forestry-and-land-use,net-forest-land,,8309666,Division No. 17,,26662773.84146,,89385455.82464,,35258327.0344,,,
CAN,forestry-and-land-use,net-forest-land,,8309667,Division No. 18,,,,14048759.825438,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309668,Division No. 19,,,,5564302.864383,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309676,Division No. 9,,,,5754339.239276,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309678,Bulkley-Nechako,,7105671.62725,,10712740.18086,,15441280.64967,8794045.58207,,
CAN,forestry-and-land-use,net-forest-land,,8309680,Cariboo,,,,10732285.42716,,,14283852.20794,,
CAN,forestry-and-land-use,net-forest-land,,8309682,Central Kootenay,,4517747.035649,4575518.748877,,7883341.462968,,,,
CAN,forestry-and-land-use,net-forest-land,,8309684,Columbia-Shuswap,,,9181486.214482,,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309685,Comox-Strathcona,,,,4141977.963932,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309687,East Kootenay,,,4267171.925854,9003625.169186,,,7477442.826055,,
CAN,forestry-and-land-use,net-forest-land,,8309688,Fraser-Fort George,,,,21647669.6998,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309691,Kitimat-Stikine,,11436609.65402,,,,19166017.50408,,,
CAN,forestry-and-land-use,net-forest-land,,8309696,Northern Rockies,,14913232.49583,,64357887.79922,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309698,Peace River,,13032649.4725,,74316627.6361,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309702,Stikine,,29069719.67497,,15304208.44978,,7312884.44182,,,
CAN,forestry-and-land-use,net-forest-land,,8309704,Thompson-Nicola,,,5508146.65625,,,,10218201.42839,,
CAN,forestry-and-land-use,net-forest-land,,8309715,Division No. 19,,,14470747.206848,6285251.363737,,,,27005265.397461,
CAN,forestry-and-land-use,net-forest-land,,8309718,Division No. 21,,,18004569.791858,,,38175848.573668,,7608845.209199,
CAN,forestry-and-land-use,net-forest-land,,8309719,Division No. 22,,,19962071.395351,,,118395234.831401,,,
CAN,forestry-and-land-use,net-forest-land,,8309720,Division No. 23,,22949741.50399,10237739.01037,,,116639475.831597,,,
CAN,forestry-and-land-use,net-forest-land,,8309735,Northumberland,,,,6750252.620226,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309737,Restigouche,,,,8932829.753484,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309743,Division No. 1,,,,7224986.875814,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309744,Division No. 10,,,,211443533.87308,,,155487731.12585,,
CAN,forestry-and-land-use,net-forest-land,,8309745,Division No. 11,,16700092.180786,,42248430.699181,,,22163424.153893,,
CAN,forestry-and-land-use,net-forest-land,,8309749,Division No. 5,,,,6392177.352461,,,,9625503.08896,
CAN,forestry-and-land-use,net-forest-land,,8309750,Division No. 6,,,,6605704.065831,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309753,Division No. 9,,,,6397169.782504,,,8635603.343071,15559674.475075,
CAN,forestry-and-land-use,net-forest-land,,8309754,Fort Smith,,,,97561493.31041,,54283797.38622,,15388280.31174,
CAN,forestry-and-land-use,net-forest-land,,8309755,Inuvik,,6439055.600508,,,,10471901.169387,,,
CAN,forestry-and-land-use,net-forest-land,,8309781,Cochrane,,17024103.29541,,,,24208747.63798,,,
CAN,forestry-and-land-use,net-forest-land,,8309796,Kenora,,,,63329400.56496,,191174073.82566,,94230234.34042,
CAN,forestry-and-land-use,net-forest-land,,8309824,Thunder Bay,,,,6209912.0968,,7725884.38346,,12218219.76808,
CAN,forestry-and-land-use,net-forest-land,,8309848,Charlevoix,,,,5133260.9185332,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309866,La Côte-de-Beaupré,,,,4811373.847471,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309868,La Haute-Côte-Nord,,,,13964082.868866,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309869,La Haute-Gaspésie,,,,7200096.49221,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309872,La Matapédia,,,,6058346.121769,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309884,Le Domaine-du-Roy,,,,6921702.486074,,6746157.05507,,,
CAN,forestry-and-land-use,net-forest-land,,8309885,Le Fjord-du-Saguenay,,,,32873037.67592,,,,7828505.426282,
CAN,forestry-and-land-use,net-forest-land,,8309890,Le Haut-Saint-Maurice,,,,7131650.823501,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309904,Manicouagan,,,,81519142.130325,,,14040036.614505,,
CAN,forestry-and-land-use,net-forest-land,,8309905,Maria-Chapdelaine,,,,27692609.224209,,,,10586231.225059,
CAN,forestry-and-land-use,net-forest-land,,8309907,Matane,,,,4154508.0566293,,,,,
CAN,forestry-and-land-use,net-forest-land,,8309911,Minganie--Basse-Côte-Nord,,,,238317052.11671,,,85608831.48336,,
CAN,forestry-and-land-use,net-forest-land,,8309916,Nord-du-Québec,,,,112790263.14875,,83809016.24901,,53160757.23986,
CAN,forestry-and-land-use,net-forest-land,,8309926,Sept-Rivières--Caniapiscau,,,,83958030.14906,,,,,
