iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,agriculture,synthetic-fertilizer-application,,10626877,Bulandshahr,12473.722102620408,14484.068097482663,14927.027897956368,14927.027897956368
IND,agriculture,synthetic-fertilizer-application,,10626612,Hoshangabad,12709.370706261072,14485.160675657398,14926.102727804255,14926.102727804255
CHN,agriculture,synthetic-fertilizer-application,,10624816,Huanggang,12568.591036103875,14992.461130636133,14819.870433712409,14819.870433712409
IND,agriculture,synthetic-fertilizer-application,,10626917,Pilibhit,12316.060976956584,14341.99937931903,14777.247272102644,14777.247272102644
CHN,agriculture,synthetic-fertilizer-application,,10624511,Suzhou,12366.81773092595,14573.23204825898,14746.202050529779,14746.202050529779
CHN,agriculture,synthetic-fertilizer-application,,10625423,Chengdu,12673.041365756457,14778.974907347876,14727.119156073082,14727.119156073082
CHN,agriculture,synthetic-fertilizer-application,,10624763,Jixi,12584.255364719122,14406.38437545171,14665.260822452618,14665.260822452618
IND,agriculture,synthetic-fertilizer-application,,10625958,Purba Champaran,12110.071729152092,14209.276476615012,14653.99503601252,14653.99503601252
PAK,buildings,residential-onsite-fuel-usage,,1338031,Lahore,14516.402954237685,14357.741782324567,14645.041171384377,14645.041171384377
IND,agriculture,synthetic-fertilizer-application,,10625914,Gaya,12094.12887429903,14150.577372697493,14598.786351336226,14598.786351336226
IND,agriculture,synthetic-fertilizer-application,,10626954,Hugli,11824.371950449793,14111.978232498726,14570.629391268427,14570.629391268427
CHN,agriculture,synthetic-fertilizer-application,,10624792,Luoyang,12252.093486306672,14382.033080875677,14568.125439079704,14568.125439079704
ETH,agriculture,manure-left-on-pasture-cattle,,20468240,Liben,13865.507845295944,14944.265978436395,14562.38118290773,14562.38118290773
IND,agriculture,synthetic-fertilizer-application,,10626764,Muktsar,12236.76227419187,14117.05099333553,14561.674425126044,14561.674425126044
BGD,agriculture,synthetic-fertilizer-application,,25294884,Bogra,9938.829536857156,14474.120007443295,14555.159265048545,14555.159265048545
IND,agriculture,synthetic-fertilizer-application,,10626956,Koch Bihar,11460.377600476024,14016.89479179475,14533.86389817774,14533.86389817774
IND,agriculture,synthetic-fertilizer-application,,10626775,Baran,12223.30017348913,14088.911374068257,14525.330773534202,14525.330773534202
IND,agriculture,synthetic-fertilizer-application,,10626757,Gurdaspur,12116.075681415086,14071.474634723754,14512.484422436151,14512.484422436151
IND,agriculture,manure-left-on-pasture-cattle,,20494096,Kinnaur,14247.713493312063,14492.590427961082,14445.238392299596,14445.238392299596
PAK,agriculture,synthetic-fertilizer-application,,25317576,Dera Ismail Khan,11969.135804839454,14696.480921963443,14429.266989249396,14429.266989249396
IND,agriculture,synthetic-fertilizer-application,,10626213,Fatehabad,12113.308188032497,13935.689710286772,14360.554954150468,14360.554954150468
CHN,agriculture,synthetic-fertilizer-application,,10624795,Pingdingshan,12129.647891714043,14133.5982714166,14343.49441815898,14343.49441815898
IND,agriculture,synthetic-fertilizer-application,,10626965,South 24 Parganas,11654.853523180978,13850.284163903685,14312.759915374316,14312.759915374316
IND,agriculture,synthetic-fertilizer-application,,10626627,Sagar,12044.538740734251,13780.992100519179,14213.426882643342,14213.426882643342
IND,agriculture,synthetic-fertilizer-application,,10626961,North 24 Parganas,11394.873669901053,13738.243092737272,14182.698151303784,14182.698151303784
IND,agriculture,synthetic-fertilizer-application,,10626958,Maldah,11206.181294915108,13654.14901607608,14169.492184503777,14169.492184503777
IND,agriculture,synthetic-fertilizer-application,,10626759,Jalandhar,11773.33219844528,13666.470615699982,14099.904221178609,14099.904221178609
IND,agriculture,synthetic-fertilizer-application,,10626225,Kaithal,11796.100913330964,13659.942448162246,14091.894815936286,14091.894815936286
IND,agriculture,synthetic-fertilizer-application,,10626755,Fazilka,11787.131223634033,13633.80053427652,14062.362747331841,14062.362747331841
IND,agriculture,synthetic-fertilizer-application,,10626966,Uttar Dinajpur,11165.029167105784,13603.522027260226,14030.212310171313,14030.212310171313
IND,agriculture,synthetic-fertilizer-application,,10626750,Amritsar,11733.658073806704,13604.050580540927,14025.047334687815,14025.047334687815
IND,agriculture,synthetic-fertilizer-application,,10625740,Y.S.R.,11977.644461291959,13571.249714062464,13890.847632193756,13890.847632193756
CHN,agriculture,synthetic-fertilizer-application,,10624850,Shaoyang,12003.09295112969,14056.383485012928,13870.250709904582,13870.250709904582
IND,agriculture,synthetic-fertilizer-application,,10625729,Srikakulam,11380.744190498583,13417.18693061568,13825.315778250537,13825.315778250537
CHN,agriculture,synthetic-fertilizer-application,,10624775,Anyang,11616.763391641893,13578.804296522894,13774.159744780503,13774.159744780503
CHN,agriculture,synthetic-fertilizer-application,,10624487,Anqing,11777.171871946754,13954.05547565272,13754.066740895812,13754.066740895812
CHN,agriculture,synthetic-fertilizer-application,,10624862,Huai'an,11714.10411872644,13772.454166420728,13735.024950589124,13735.024950589124
IND,agriculture,synthetic-fertilizer-application,,10626763,Moga,11529.743588004594,13310.513384026211,13727.196521540258,13727.196521540258
IND,agriculture,synthetic-fertilizer-application,,10626719,Bargarh,11218.871548190997,13275.312087503155,13709.46517262568,13709.46517262568
IND,agriculture,synthetic-fertilizer-application,,10625884,Sonitpur,10436.45431041906,13384.080403521542,13675.492973733,13675.492973733
IND,agriculture,synthetic-fertilizer-application,,10626874,Basti,11394.215420455475,13249.79595973711,13664.056239638272,13664.056239638272
CHN,agriculture,synthetic-fertilizer-application,,10624742,Langfang,11588.703609715703,13425.106264871005,13660.115645924778,13660.115645924778
IND,agriculture,synthetic-fertilizer-application,,10626356,Giridih,11415.706500419743,13205.142167782318,13620.420062819327,13620.420062819327
IND,agriculture,synthetic-fertilizer-application,,10626633,Sheopur,10986.026767539865,13309.150009168532,13618.146022952727,13618.146022952727
IND,agriculture,synthetic-fertilizer-application,,10625952,Pashchim Champaran,11095.149754787353,13229.631807844338,13608.237259412383,13608.237259412383
IND,agriculture,synthetic-fertilizer-application,,10626628,Satna,11236.362560222393,13030.498402474366,13436.862271116539,13436.862271116539
CHN,agriculture,synthetic-fertilizer-application,,10624495,Chaohu,11575.772870208193,13613.990324236258,13417.743993905997,13417.743993905997
IND,agriculture,synthetic-fertilizer-application,,10626726,Ganjam,10885.672357705793,12960.6313158911,13375.823840348452,13375.823840348452
CHN,agriculture,synthetic-fertilizer-application,,10624974,Xing'an,11285.425637442762,13132.471940361616,13372.665538520361,13372.665538520361
CHN,agriculture,synthetic-fertilizer-application,,10625319,Tai'an,11301.33596605122,13129.145691918624,13331.340276781462,13331.340276781462
IND,agriculture,synthetic-fertilizer-application,,10626771,Tarn Taran,11120.969705323665,12882.784850638736,13283.862921462685,13283.862921462685
CHN,agriculture,synthetic-fertilizer-application,,10625005,Xi'an,11232.830370127444,13004.537590358907,13232.462255391614,13232.462255391614
IND,agriculture,synthetic-fertilizer-application,,10626932,Unnao,10816.191085657185,12818.010731691473,13209.786323417595,13209.786323417595
IND,agriculture,synthetic-fertilizer-application,,10626885,Fatehpur,10999.024277117498,12766.375606042231,13145.30997350171,13145.30997350171
IND,agriculture,synthetic-fertilizer-application,,10626859,Agra,10980.780578999686,12759.820920919372,13127.899782920149,13127.899782920149
IND,agriculture,synthetic-fertilizer-application,,10626640,Vidisha,11121.259056373541,12705.262528388766,13084.220641918268,13084.220641918268
CHN,agriculture,synthetic-fertilizer-application,,10624737,Chengde,11079.065081498695,12820.787968986275,13042.939786635403,13042.939786635403
IND,agriculture,synthetic-fertilizer-application,,10626619,Morena,10592.803631530835,12741.292808993194,13042.070945447611,13042.070945447611
IND,agriculture,synthetic-fertilizer-application,,10626930,Sonbhadra,10852.160053768095,12550.199282347763,12987.093089557056,12987.093089557056
IND,agriculture,synthetic-fertilizer-application,,10626756,Firozpur,10855.552300540126,12589.61179327981,12983.96603702149,12983.96603702149
IND,agriculture,synthetic-fertilizer-application,,10626964,Puruliya,10504.368537874101,12520.00408650024,12941.805678792885,12941.805678792885
NER,agriculture,manure-left-on-pasture-cattle,,20562944,Tchighozerine,12652.562696424533,12664.671701969979,12915.499409573533,12915.499409573533
IND,agriculture,synthetic-fertilizer-application,,10626904,Kushinagar,10755.819946658105,12521.786227426244,12906.782881228797,12906.782881228797
IND,agriculture,synthetic-fertilizer-application,,10626626,Rewa,10815.511710828612,12485.740850705422,12874.588685618195,12874.588685618195
PAK,agriculture,synthetic-fertilizer-application,,25317580,Malakand,10695.14584388827,13080.693525519111,12865.455488908941,12865.455488908941
ARG,agriculture,manure-left-on-pasture-cattle,,20372307,Deseado,12753.316374433458,12864.921502570925,12864.837065056125,12864.837065056125
