iso3_country,country,year,sector,subsector,asset_type,asset_id,asset_name,activity,emissions_quantity,emissions_factor_est,emissions_quantity_diff
KOR,South Korea,2021,power,electricity-generation,coal,25452865,Gumi CHP power station,2796000.0,2766000.0,0.9892703862660944,-18000.0
KOR,South Korea,2020,power,electricity-generation,coal,25452865,Gumi CHP power station,2814000.0,2784000.0,0.9893390191897654,-276000.0
KOR,South Korea,2019,power,electricity-generation,coal,25452865,Gumi CHP power station,3096000.0,3060000.0,0.9883720930232558,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451660,Gwangyang steelworks power station,3220000.0,1424000.0,0.4422360248447205,-130000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451660,Gwangyang steelworks power station,3496000.0,1554000.0,0.44450800915331806,162000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451660,Gwangyang steelworks power station,3126000.0,1392000.0,0.44529750479846447,30000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451660,Gwangyang steelworks power station,3022000.0,1362000.0,0.45069490403706153,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil, oil",25451658,Pohang steel works power station,7686000.0,4430000.0,0.5763726255529534,-372000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil, oil",25451658,Pohang steel works power station,8326000.0,4802000.0,0.5767475378332932,514000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil, oil",25451658,Pohang steel works power station,7430000.0,4288000.0,0.5771197846567968,158000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil, oil",25451658,Pohang steel works power station,7140000.0,4130000.0,0.5784313725490197,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil, oil",25451657,Gwangyang Works,24918000.0,15996000.0,0.641945581507344,-1320000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil, oil",25451657,Gwangyang Works,26970000.0,17316000.0,0.6420467185761958,1878000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil, oil",25451657,Gwangyang Works,24048000.0,15438000.0,0.6419660678642715,636000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil, oil",25451657,Gwangyang Works,23052000.0,14802000.0,0.6421134825611661,
KOR,South Korea,2022,power,electricity-generation,coal,25451329,<unknown plant name>,4434000.0,4386000.0,0.9891745602165088,-204000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451329,<unknown plant name>,4644000.0,4590000.0,0.9883720930232558,-30000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451329,<unknown plant name>,4674000.0,4620000.0,0.9884467265725289,-462000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451329,<unknown plant name>,5142000.0,5082000.0,0.9883313885647608,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451318,Dangjin Combined Cycle power station,16242000.0,7072000.0,0.4354143578377047,-624000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451318,Dangjin Combined Cycle power station,17618000.0,7696000.0,0.4368259734362584,808000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451318,Dangjin Combined Cycle power station,15734000.0,6888000.0,0.43777806025168425,184000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451318,Dangjin Combined Cycle power station,15174000.0,6704000.0,0.4418083563991037,
KOR,South Korea,2022,power,electricity-generation,oil,25451278,<unknown plant name>,366000.0,246000.0,0.6721311475409836,-48000.0
KOR,South Korea,2021,power,electricity-generation,oil,25451278,<unknown plant name>,432000.0,294000.0,0.6805555555555556,18000.0
KOR,South Korea,2020,power,electricity-generation,oil,25451278,<unknown plant name>,402000.0,276000.0,0.6865671641791045,-42000.0
KOR,South Korea,2019,power,electricity-generation,oil,25451278,<unknown plant name>,468000.0,318000.0,0.6794871794871795,
KOR,South Korea,2022,power,electricity-generation,"gas, coal, other_fossil",25451263,<unknown plant name>,6282000.0,3516000.0,0.559694364851958,-264000.0
KOR,South Korea,2021,power,electricity-generation,"gas, coal, other_fossil",25451263,<unknown plant name>,6768000.0,3780000.0,0.5585106382978723,
KOR,South Korea,2020,power,electricity-generation,coal,25451262,<unknown plant name>,474000.0,470000.0,0.9915611814345991,-46000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451262,<unknown plant name>,522000.0,516000.0,0.9885057471264368,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451261,Yeongwol power station,5260000.0,2320000.0,0.44106463878326996,-210000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451261,Yeongwol power station,5710000.0,2530000.0,0.44308231173380036,262000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451261,Yeongwol power station,5102000.0,2268000.0,0.44453155625245,50000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451261,Yeongwol power station,4932000.0,2218000.0,0.4497161394971614,
KOR,South Korea,2022,power,electricity-generation,coal,25451260,Yeongheung power station,120168000.0,118806000.0,0.9886658677851009,-2064000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451260,Yeongheung power station,122256000.0,120870000.0,0.9886631330977621,-10512000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451260,Yeongheung power station,132894000.0,131382000.0,0.9886225111743194,-12192000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451260,Yeongheung power station,145218000.0,143574000.0,0.9886790893690864,
KOR,South Korea,2022,power,electricity-generation,coal,25451259,Yeosu power station,7030000.0,6950000.0,0.9886201991465149,-330000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451259,Yeosu power station,7364000.0,7280000.0,0.9885931558935361,-44000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451259,Yeosu power station,7408000.0,7324000.0,0.9886609071274298,-732000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451259,Yeosu power station,8148000.0,8056000.0,0.9887088856161022,
KOR,South Korea,2022,power,electricity-generation,biomass,25451258,Yongdong power station,0.0,0.0,,
KOR,South Korea,2021,power,electricity-generation,biomass,25451258,Yongdong power station,0.0,0.0,,
KOR,South Korea,2020,power,electricity-generation,biomass,25451258,Yongdong power station,0.0,0.0,,
KOR,South Korea,2019,power,electricity-generation,"coal, biomass",25451257,Yongdong power station,2400000.0,2372000.0,0.9883333333333333,
KOR,South Korea,2022,power,electricity-generation,"gas, coal, oil, other_fossil",25451256,Ulsan power station,15850000.0,8036000.0,0.5070031545741325,-720000.0
KOR,South Korea,2021,power,electricity-generation,"gas, coal, oil, other_fossil",25451256,Ulsan power station,17232000.0,8756000.0,0.5081244196843082,728000.0
KOR,South Korea,2020,power,electricity-generation,"gas, coal, oil, other_fossil",25451256,Ulsan power station,15602000.0,8028000.0,0.5145494167414434,-112000.0
KOR,South Korea,2019,power,electricity-generation,"gas, coal, oil, other_fossil",25451256,Ulsan power station,15452000.0,8140000.0,0.5267926482008801,
KOR,South Korea,2022,power,electricity-generation,"coal, biomass",25451255,Donghae power station,4142000.0,4094000.0,0.9884113954611299,-194000.0
KOR,South Korea,2021,power,electricity-generation,"coal, biomass",25451255,Donghae power station,4338000.0,4288000.0,0.9884739511295528,-26000.0
KOR,South Korea,2020,power,electricity-generation,"coal, biomass",25451255,Donghae power station,4364000.0,4314000.0,0.9885426214482127,-432000.0
KOR,South Korea,2019,power,electricity-generation,"coal, biomass",25451255,Donghae power station,4800000.0,4746000.0,0.98875,
KOR,South Korea,2022,power,electricity-generation,coal,25451254,Dangjin power station,187620000.0,185490000.0,0.98864726574992,-8790000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451254,Dangjin power station,196512000.0,194280000.0,0.9886419149975574,-1158000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451254,Dangjin power station,197682000.0,195438000.0,0.9886484353658906,-19554000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451254,Dangjin power station,217464000.0,214992000.0,0.9886326012581392,
KOR,South Korea,2022,power,electricity-generation,"coal, other_fossil",25451253,Taean power station,65214000.0,64474000.0,0.9886527432759837,-3074000.0
KOR,South Korea,2021,power,electricity-generation,"coal, other_fossil",25451253,Taean power station,68320000.0,67548000.0,0.9887002341920375,-392000.0
KOR,South Korea,2020,power,electricity-generation,"coal, other_fossil",25451253,Taean power station,68718000.0,67940000.0,0.9886783666579353,-6806000.0
KOR,South Korea,2019,power,electricity-generation,"coal, other_fossil",25451253,Taean power station,75602000.0,74746000.0,0.9886775482130102,
KOR,South Korea,2022,power,electricity-generation,gas,25451252,Seoul power station,7358000.0,3076000.0,0.4180483827126937,-252000.0
KOR,South Korea,2021,power,electricity-generation,gas,25451252,Seoul power station,7962000.0,3328000.0,0.41798543079628236,362000.0
KOR,South Korea,2020,power,electricity-generation,gas,25451252,Seoul power station,7098000.0,2966000.0,0.4178641870949563,124000.0
KOR,South Korea,2019,power,electricity-generation,gas,25451252,Seoul power station,6798000.0,2842000.0,0.4180641365107384,
KOR,South Korea,2022,power,electricity-generation,coal,25451251,Samchonpo power station,47676000.0,47136000.0,0.9886735464384596,780000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451251,Samchonpo power station,46884000.0,46356000.0,0.9887381622728436,-22188000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451251,Samchonpo power station,69330000.0,68544000.0,0.9886629164863695,-5952000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451251,Samchonpo power station,75348000.0,74496000.0,0.9886924669533366,
KOR,South Korea,2022,power,electricity-generation,"gas, oil, other_fossil",25451250,Pyeongtaek power station,12538000.0,5792000.0,0.4619556548093795,-580000.0
KOR,South Korea,2021,power,electricity-generation,"gas, oil, other_fossil",25451250,Pyeongtaek power station,13694000.0,6372000.0,0.4653132758872499,628000.0
KOR,South Korea,2020,power,electricity-generation,"gas, oil, other_fossil",25451250,Pyeongtaek power station,12286000.0,5744000.0,0.46752401106951,-6000.0
KOR,South Korea,2019,power,electricity-generation,"gas, oil, other_fossil",25451250,Pyeongtaek power station,12074000.0,5750000.0,0.4762299155209541,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451249,Busan power station,11458000.0,5034000.0,0.4393436899982545,-452000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451249,Busan power station,12436000.0,5486000.0,0.44113862978449664,572000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451249,Busan power station,11110000.0,4914000.0,0.4423042304230423,116000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451249,Busan power station,10732000.0,4798000.0,0.44707417070443534,
KOR,South Korea,2022,power,electricity-generation,"coal, gas, other_fossil",25451248,Boryeong power station,40174000.0,34998000.0,0.8711604520336536,-1818000.0
KOR,South Korea,2021,power,electricity-generation,"coal, gas, other_fossil",25451248,Boryeong power station,42404000.0,36816000.0,0.8682199792472408,234000.0
KOR,South Korea,2020,power,electricity-generation,"coal, gas, other_fossil",25451248,Boryeong power station,41608000.0,36582000.0,0.8792059219380888,-15070000.0
KOR,South Korea,2019,power,electricity-generation,"coal, gas, other_fossil",25451248,Boryeong power station,56654000.0,51652000.0,0.9117096762805804,
KOR,South Korea,2022,power,electricity-generation,"gas, oil, other_fossil",25451247,Namjeju Power Complex,2028000.0,920000.0,0.4536489151873767,-90000.0
KOR,South Korea,2021,power,electricity-generation,"gas, oil, other_fossil",25451247,Namjeju Power Complex,2214000.0,1010000.0,0.4561878952122855,100000.0
KOR,South Korea,2020,power,electricity-generation,"gas, oil, other_fossil",25451247,Namjeju Power Complex,1984000.0,910000.0,0.4586693548387097,
KOR,South Korea,2019,power,electricity-generation,oil,25451246,<unknown plant name>,214000.0,156000.0,0.7289719626168224,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451245,POSCO Incheon power station,34184000.0,14800000.0,0.43295108822841094,-1294000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451245,POSCO Incheon power station,37066000.0,16094000.0,0.4341984568067771,1698000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451245,POSCO Incheon power station,33094000.0,14396000.0,0.43500332386535323,416000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451245,POSCO Incheon power station,31888000.0,13980000.0,0.43840943301555446,
KOR,South Korea,2022,power,electricity-generation,gas,25451243,Hallim Complex power station,1610000.0,672000.0,0.41739130434782606,-56000.0
KOR,South Korea,2021,power,electricity-generation,gas,25451243,Hallim Complex power station,1742000.0,728000.0,0.417910447761194,80000.0
KOR,South Korea,2020,power,electricity-generation,gas,25451243,Hallim Complex power station,1552000.0,648000.0,0.4175257731958763,26000.0
KOR,South Korea,2019,power,electricity-generation,gas,25451243,Hallim Complex power station,1488000.0,622000.0,0.41801075268817206,
KOR,South Korea,2022,power,electricity-generation,coal,25451242,Hadong power station,96570000.0,95478000.0,0.9886921404162784,-3978000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451242,Hadong power station,100596000.0,99456000.0,0.9886675414529404,-690000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451242,Hadong power station,101292000.0,100146000.0,0.9886861746238598,-9618000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451242,Hadong power station,111024000.0,109764000.0,0.9886511024643321,
KOR,South Korea,2022,power,electricity-generation,"oil, other_fossil",25451240,Jeju thermal power station,292000.0,216000.0,0.7397260273972602,-38000.0
KOR,South Korea,2021,power,electricity-generation,"oil, other_fossil",25451240,Jeju thermal power station,344000.0,254000.0,0.7383720930232558,14000.0
KOR,South Korea,2020,power,electricity-generation,"oil, other_fossil",25451240,Jeju thermal power station,322000.0,240000.0,0.7453416149068323,-36000.0
KOR,South Korea,2019,power,electricity-generation,"oil, other_fossil",25451240,Jeju thermal power station,372000.0,276000.0,0.7419354838709677,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451238,Anyang CHP power station,7786000.0,3394000.0,0.4359106087849987,1236000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451238,Anyang CHP power station,4958000.0,2158000.0,0.4352561516740621,228000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451238,Anyang CHP power station,4426000.0,1930000.0,0.4360596475372797,56000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451238,Anyang CHP power station,4264000.0,1874000.0,0.43949343339587243,
KOR,South Korea,2022,power,electricity-generation,"gas, other_fossil",25451071,Yulchon power station,8614000.0,3800000.0,0.4411423264453216,-344000.0
KOR,South Korea,2021,power,electricity-generation,"gas, other_fossil",25451071,Yulchon power station,9352000.0,4144000.0,0.4431137724550898,430000.0
KOR,South Korea,2020,power,electricity-generation,"gas, other_fossil",25451071,Yulchon power station,8356000.0,3714000.0,0.44447103877453326,82000.0
KOR,South Korea,2019,power,electricity-generation,"gas, other_fossil",25451071,Yulchon power station,8078000.0,3632000.0,0.4496162416439713,
KOR,South Korea,2022,power,electricity-generation,"coal, gas, other_fossil",25451038,Yosu Plant-1 power station,1196000.0,892000.0,0.745819397993311,-52000.0
KOR,South Korea,2021,power,electricity-generation,"coal, gas, other_fossil",25451038,Yosu Plant-1 power station,1274000.0,944000.0,0.7409733124018838,28000.0
KOR,South Korea,2020,power,electricity-generation,"coal, gas, other_fossil",25451038,Yosu Plant-1 power station,1212000.0,916000.0,0.7557755775577558,-56000.0
KOR,South Korea,2019,power,electricity-generation,"coal, gas, other_fossil",25451038,Yosu Plant-1 power station,1256000.0,972000.0,0.7738853503184714,
KOR,South Korea,2022,power,electricity-generation,coal,25451002,Ulsan Hanju power station,1606000.0,1588000.0,0.9887920298879203,-76000.0
KOR,South Korea,2021,power,electricity-generation,coal,25451002,Ulsan Hanju power station,1684000.0,1664000.0,0.9881235154394299,-10000.0
KOR,South Korea,2020,power,electricity-generation,coal,25451002,Ulsan Hanju power station,1694000.0,1674000.0,0.9881936245572609,-168000.0
KOR,South Korea,2019,power,electricity-generation,coal,25451002,Ulsan Hanju power station,1862000.0,1842000.0,0.9892588614393125,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312394,Ulju,13397.49086851506,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312394,Ulju,13397.49086851506,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312240,Buk,4033.0314296475,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312240,Buk,4033.0314296475,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312238,Yangyang,1709.61216587343,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312238,Yangyang,1709.61216587343,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312237,Yanggu,3252.646620168888,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312237,Yanggu,3252.646620168888,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312236,Wonju,8125.56236457414,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312236,Wonju,8125.56236457414,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312235,Taebaek,165.14299957218418,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312235,Taebaek,165.14299957218418,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312234,Sokcho,818.560730352708,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312234,Sokcho,818.560730352708,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312233,Samcheok,1895.9434121836439,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312233,Samcheok,1895.9434121836439,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312232,Pyeongchang,3603.812326991436,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312232,Pyeongchang,3603.812326991436,0.0,0.0,
KOR,South Korea,2022,agriculture,synthetic-fertilizer-application,,25312231,Jeongseon,1536.107113401684,0.0,0.0,
KOR,South Korea,2021,agriculture,synthetic-fertilizer-application,,25312231,Jeongseon,1536.107113401684,0.0,0.0,
KOR,South Korea,2021,agriculture,rice-cultivation,,21472530,Uiryeong,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463465,Ulju,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463465,Ulju,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463319,Seo,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463319,Seo,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463318,Nam,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463318,Nam,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463317,Gwangsan,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463317,Gwangsan,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463316,Dong,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463316,Dong,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463315,Buk,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463315,Buk,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463314,Yeongwol,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463314,Yeongwol,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463313,Yangyang,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463313,Yangyang,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463312,Yanggu,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463312,Yanggu,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463311,Wonju,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463311,Wonju,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463310,Taebaek,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463310,Taebaek,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463308,Samcheok,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463308,Samcheok,0.0,0.0,,
KOR,South Korea,2022,agriculture,rice-cultivation,,21463305,Inje,0.0,0.0,,
KOR,South Korea,2021,agriculture,rice-cultivation,,21463305,Inje,0.0,0.0,,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,61559.4801623136,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,59705.01403125192,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,63412.4449089516,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,59653.115671690684,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,57200.21658227316,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,54876.12364491522,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,54007.66477213679,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215525,Ulju,49484.237997017284,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,18109.92558238062,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,17564.47643219796,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,18655.377248544002,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,17543.97711445224,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,16822.86413759664,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,16137.82502336988,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,15888.033075888181,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215150,Yeongwol,14551.738490078758,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,47396.19222313836,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,45971.91565092966,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,48825.6590926713,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,45918.69732853776,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,44035.99525571364,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,42243.91841610498,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,41582.4250671468,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215144,Wonju,38093.46752981772,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,41735.83617375102,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,40483.48506251604,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,42993.43127530092,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,40443.874276973824,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,38782.27790121678,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,37207.922269000555,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,36620.55616098768,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215140,Taebaek,33554.7077820795,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,24716.48041676172,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,23972.818524823142,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,25460.1423087003,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,23957.59039749024,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,22967.51939305044,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,22030.68615341994,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,21692.658020720577,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215137,Samcheok,19870.95163607178,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,43902.39659296068,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,42586.540642414926,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,45224.392753635,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,42550.540642414926,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,40797.86304293058,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,39147.27749781918,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,38525.02094653344,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215134,Pyeongchang,35301.1927042848,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,8957.47881808338,0.0,0.0,
KOR,South Korea,2021,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,8688.54793985724,0.0,0.0,
KOR,South Korea,2020,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,9226.56496651884,0.0,0.0,
KOR,South Korea,2019,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,8675.64556796742,0.0,0.0,
KOR,South Korea,2018,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,8321.9302877178,0.0,0.0,
KOR,South Korea,2017,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,7984.07175779562,0.0,0.0,
KOR,South Korea,2016,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,7861.29406151502,0.0,0.0,
KOR,South Korea,2015,agriculture,enteric-fermentation-cattle-pasture,,21215129,Jeongseon,7201.43095982898,0.0,0.0,
KOR,South Korea,2022,agriculture,enteric-fermentation-cattle-pasture,,21215125,Inje,19405.64817371208,0.0,0.0,
