iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
NPL,buildings,residential-onsite-fuel-usage,,1335886,Rapti,8869.728335180227,8982.942012298423,9300.582224725455,9300.582224725455
IND,buildings,residential-onsite-fuel-usage,,1305887,Thane,9061.592422605663,9221.882391541689,9260.158297071888,9260.15829707189
NPL,buildings,residential-onsite-fuel-usage,,1335882,Mahakali,8834.833857826783,8945.195895098646,9256.56232732369,9256.56232732369
BFA,buildings,residential-onsite-fuel-usage,,1259079,Kadiogo,9142.490520672258,9174.580991754388,9241.812443844443,9241.812443844443
CMR,buildings,residential-onsite-fuel-usage,,1281557,Wouri,9344.897119494919,9118.545593258446,9210.68418493333,9210.68418493333
CIV,buildings,residential-onsite-fuel-usage,,1281496,Abidjan,9074.186046010052,9112.571266027126,9201.122193526415,9201.122193526415
ETH,buildings,residential-onsite-fuel-usage,,1296448,Mirab Hararghe,8346.098510359685,8399.580225537016,9009.491978121334,9009.491978121334
ZAF,buildings,residential-onsite-fuel-usage,,1392765,City of Johannesburg,9136.187638030071,8907.483293530027,8960.683593870877,8960.68359387088
NPL,buildings,residential-onsite-fuel-usage,,1335880,Mechi,8490.514166994953,8614.215048207723,8958.240193732285,8958.240193732285
IND,buildings,residential-onsite-fuel-usage,,1305599,Purba Champaran,8608.925061313488,8738.953467790785,8952.011439598053,8952.011439598054
ZWE,buildings,residential-onsite-fuel-usage,,1392922,Harare,8793.337293185157,8797.469499661614,8898.645950711096,8898.645950711096
MDG,buildings,residential-onsite-fuel-usage,,1320401,Analamanga,8744.45698394172,8797.7591872982,8889.132395374625,8889.132395374625
POL,power,electricity-generation,coal,25450767,Kozienice power station,9510.159104720145,9864.76850702945,8841.81222245686,8785.487976562126
PER,buildings,residential-onsite-fuel-usage,,1338256,Lima,9144.643790971093,8793.97309849598,8805.215361094697,8805.215361094695
IND,buildings,residential-onsite-fuel-usage,,1305762,Belgaum,8351.819660886857,8558.623158391363,8791.3635750789,8791.3635750789
IND,buildings,residential-onsite-fuel-usage,,1308143,Sitapur,7857.730852918379,8044.01893797463,8733.753628417573,8733.753628417575
GTM,power,electricity-generation,coal,25454159,Jaguar Energy power station,8299.634986860296,8717.77614892358,8717.77614892358,8741.745943249169
IND,buildings,residential-onsite-fuel-usage,,1305855,Ahmadnagar,8141.366651985222,8370.099461254704,8697.067446646852,8697.067446646852
URY,manufacturing,pulp-and-paper,,31922515,URY-NA,8892.112095312248,8644.975311610291,8644.975311610293,8654.876361259789
URY,manufacturing,pulp-and-paper,,31922516,URY-NA,8892.112095312248,8644.975311610293,8644.975311610291,8654.876361259789
MMR,buildings,residential-onsite-fuel-usage,,1329002,Pharpon,8284.685441652593,8357.46316933712,8593.824910726753,8593.824910726753
IND,buildings,residential-onsite-fuel-usage,,1305671,Surat,8361.792850863034,8522.114174756485,8590.81663014289,8590.81663014289
IND,buildings,residential-onsite-fuel-usage,,1305513,East Godavari,8323.968039214618,8492.098697968582,8589.775581675834,8589.775581675834
CHN,buildings,residential-onsite-fuel-usage,,1281236,Baoding,8640.59415695487,8472.904865658196,8559.207263032313,8559.207263032315
IND,buildings,residential-onsite-fuel-usage,,1305594,Muzaffarpur,8126.823474370054,8279.551978523235,8539.114096003106,8539.114096003108
THA,power,electricity-generation,"gas, other_fossil",447857,Ratchaburi (RATCHGEN),7920.188692218805,7999.933068084565,8484.352968202804,8506.680500878834
MMR,buildings,residential-onsite-fuel-usage,,1329000,Maubin,8222.042672639558,8293.411698119651,8477.276974687935,8477.276974687935
MMR,buildings,residential-onsite-fuel-usage,,1329005,Taungoo,8285.693212695725,8360.29034967206,8459.892292983885,8459.892292983885
IND,buildings,residential-onsite-fuel-usage,,1305886,Solapur,7980.820811198033,8180.175543913303,8448.16739533208,8448.167395332082
MMR,buildings,residential-onsite-fuel-usage,,1329006,Thayarwady,8315.573111538462,8395.46575693291,8437.40810749502,8437.40810749502
IND,buildings,residential-onsite-fuel-usage,,1308121,Lucknow,7930.233492154614,8098.77096480653,8362.760151799035,8362.760151799033
IND,buildings,residential-onsite-fuel-usage,,1308007,Jodhpur,7806.455649073289,8006.375650602018,8314.734445849463,8314.734445849463
IND,buildings,residential-onsite-fuel-usage,,1305514,Guntur,8053.688542173792,8223.251557447655,8314.640345602698,8314.6403456027
IND,buildings,residential-onsite-fuel-usage,,1308108,Hardoi,7405.378547862152,7595.06082014809,8253.991428695852,8253.991428695852
MMR,buildings,residential-onsite-fuel-usage,,1329060,Yangon-W,8161.460060520749,8197.913127731426,8205.880849931018,8205.880849931018
MMR,buildings,residential-onsite-fuel-usage,,1329027,Mawlamyine,7929.339586483807,7985.545385906581,8054.889305240684,8054.889305240684
ETH,buildings,residential-onsite-fuel-usage,,1296425,North Shewa,7534.531039995746,7550.182973043481,8052.099710931023,8052.099710931025
TKM,buildings,residential-onsite-fuel-usage,,1371471,Halaç,7987.6743583218395,7794.243725866726,8014.518441977559,8014.518441977559
IND,buildings,residential-onsite-fuel-usage,,1305582,Gaya,7728.874621829671,7879.695120381946,7990.263136382924,7990.263136382924
TKM,buildings,residential-onsite-fuel-usage,,1371442,Büzmeýin,7780.036788841763,7790.062664884894,7978.258178511383,7978.258178511383
IND,buildings,residential-onsite-fuel-usage,,1305603,Samastipur,7688.652285211461,7817.109124651434,7971.719724975816,7971.7197249758165
BGD,buildings,residential-onsite-fuel-usage,,1259133,Dhaka,7845.635260553714,7946.502750712132,7966.527116029833,7966.527116029833
CHN,buildings,residential-onsite-fuel-usage,,1281267,Nanyang,7943.382257804034,7730.0997661554775,7935.072482222238,7935.072482222238
IND,buildings,residential-onsite-fuel-usage,,1308119,Lakhimpur Kheri,7268.16287945604,7449.5842914736295,7930.251452003349,7930.251452003349
IND,buildings,residential-onsite-fuel-usage,,1308059,Mahbubnagar,7565.847915834719,7748.447345821138,7906.4681342345375,7906.4681342345375
